07/02/2023 14:00:32:162  INFO - Node Entry | session id:sess4008649 | ELibrary:Start | Framework | Start |  |  | 
07/02/2023 15:25:30:131  INFO - Node Entry | session id:sess5149575 | ELibrary:AgentTranfer | Framework | AgentTranfer |  |  | undefined
07/02/2023 15:25:30:208  INFO - Node Entry | session id:sess5149575 | ELibrary:agentTransfer-Begin | Framework | agentTransfer-Begin |  |  | undefined
07/02/2023 15:25:30:271  INFO - Node Entry | session id:sess5149575 | ELibrary:agentTransfer-AgentTransferAnnounce | Framework | agentTransfer-AgentTransferAnnounce |  |  | undefined
07/02/2023 15:25:30:393  INFO - Node Entry | session id:sess5149575 | ELibrary:agentTransfer-returnToMain | Framework | agentTransfer-returnToMain |  |  | undefined
07/02/2023 15:25:30:454  INFO - Node Entry | session id:sess5149575 | ELibrary:CallDisconnect | Framework | CallDisconnect |  |  | undefined
07/02/2023 15:25:36:383  INFO - Node Entry | session id:sess5149575 | ELibrary:ivrInfoData | Framework | ivrInfoData |  | ^^0^0 | undefined
07/02/2023 15:25:36:445  INFO - Node Entry | session id:sess5149575 | ELibrary:Exit | Framework | Exit |  |  | undefined
07/02/2023 15:25:36:447  INFO - End | session id:sess5149575 | ELibrary:Exit | CallEnd | Call End here |  |  | undefined
07/02/2023 15:25:36:447  INFO - Application Exit | session id:sess5149575 | ELibrary:Exit | Framework | Application Exiting |  |  | undefined
07/02/2023 15:27:34:058  INFO - Node Entry | session id:sess2321896 | ELibrary:Start | Framework | Start |  |  | 
07/02/2023 15:27:34:273  INFO - Node Entry | session id:sess2321896 | ELibrary:Welcome | Framework | Welcome |  |  | undefined
07/02/2023 15:27:34:372  INFO - Start | session id:sess2321896 | ELibrary:Welcome | wecome start | Welcome Announcement start |  |  | undefined
07/02/2023 15:27:34:373  INFO - In Progress | session id:sess2321896 | ELibrary:Welcome | Welcome | Welcome Announcement Stop |  |  | undefined
07/02/2023 15:27:39:942  INFO - Node Entry | session id:sess2321896 | ELibrary:langMenu | Framework | langMenu |  |  | undefined
07/02/2023 15:27:41:651  INFO - Node Entry | session id:sess2321896 | ELibrary:LanguageAnnounce | Framework | LanguageAnnounce | langMenu___utterance | 1^0.949999988079071^0^0 | undefined
07/02/2023 15:27:41:728  INFO - Node Entry | session id:sess2321896 | ELibrary:userMenu | Framework | userMenu |  |  | undefined
07/02/2023 15:27:43:972  INFO - Node Entry | session id:sess2321896 | ELibrary:existUserAnnounce | Framework | existUserAnnounce | userMenu___utterance | 1^0.949999988079071^0^0 | undefined
07/02/2023 15:27:44:050  INFO - Node Entry | session id:sess2321896 | ELibrary:AgentTranfer | Framework | AgentTranfer |  |  | undefined
07/02/2023 15:27:44:127  INFO - Node Entry | session id:sess2321896 | ELibrary:agentTransfer-Begin | Framework | agentTransfer-Begin |  |  | undefined
07/02/2023 15:27:44:189  INFO - Node Entry | session id:sess2321896 | ELibrary:agentTransfer-AgentTransferAnnounce | Framework | agentTransfer-AgentTransferAnnounce |  |  | undefined
07/02/2023 15:27:44:295  INFO - Node Entry | session id:sess2321896 | ELibrary:agentTransfer-returnToMain | Framework | agentTransfer-returnToMain |  |  | undefined
07/02/2023 15:27:44:357  INFO - Node Entry | session id:sess2321896 | ELibrary:CallDisconnect | Framework | CallDisconnect |  |  | undefined
07/02/2023 15:28:28:789  INFO - Node Entry | session id:sess6794959 | ELibrary:Start | Framework | Start |  |  | 
07/02/2023 15:28:29:052  INFO - Node Entry | session id:sess6794959 | ELibrary:Welcome | Framework | Welcome |  |  | undefined
07/02/2023 15:28:29:135  INFO - Start | session id:sess6794959 | ELibrary:Welcome | wecome start | Welcome Announcement start |  |  | undefined
07/02/2023 15:28:29:135  INFO - In Progress | session id:sess6794959 | ELibrary:Welcome | Welcome | Welcome Announcement Stop |  |  | undefined
07/02/2023 15:28:34:649  INFO - Node Entry | session id:sess6794959 | ELibrary:langMenu | Framework | langMenu |  |  | undefined
07/02/2023 15:28:36:365  INFO - Node Entry | session id:sess6794959 | ELibrary:LanguageAnnounce | Framework | LanguageAnnounce | langMenu___utterance | 1^0.949999988079071^0^0 | undefined
07/02/2023 15:28:36:441  INFO - Node Entry | session id:sess6794959 | ELibrary:userMenu | Framework | userMenu |  |  | undefined
07/02/2023 15:28:38:110  INFO - Node Entry | session id:sess6794959 | ELibrary:existUserAnnounce | Framework | existUserAnnounce | userMenu___utterance | 2^0.949999988079071^0^0 | undefined
07/02/2023 15:28:38:188  INFO - Node Entry | session id:sess6794959 | ELibrary:Exist | Framework | Exist |  |  | undefined
07/02/2023 15:28:38:251  INFO - Node Entry | session id:sess6794959 | ELibrary:ExistUser-Begin | Framework | ExistUser-Begin |  |  | undefined
07/02/2023 15:28:38:313  INFO - Node Entry | session id:sess6794959 | ELibrary:ExistUser-userId | Framework | ExistUser-userId |  |  | undefined
07/02/2023 15:30:52:087  INFO - Node Entry | session id:sess6155129 | ELibrary:Start | Framework | Start |  |  | 
07/02/2023 15:30:52:345  INFO - Node Entry | session id:sess6155129 | ELibrary:Welcome | Framework | Welcome |  |  | undefined
07/02/2023 15:30:52:434  INFO - Start | session id:sess6155129 | ELibrary:Welcome | wecome start | Welcome Announcement start |  |  | undefined
07/02/2023 15:30:52:435  INFO - In Progress | session id:sess6155129 | ELibrary:Welcome | Welcome | Welcome Announcement Stop |  |  | undefined
07/02/2023 15:30:57:991  INFO - Node Entry | session id:sess6155129 | ELibrary:langMenu | Framework | langMenu |  |  | undefined
07/02/2023 15:31:00:438  INFO - Node Entry | session id:sess6155129 | ELibrary:LanguageAnnounce | Framework | LanguageAnnounce | langMenu___utterance | 1^0.949999988079071^0^0 | undefined
07/02/2023 15:31:00:528  INFO - Node Entry | session id:sess6155129 | ELibrary:userMenu | Framework | userMenu |  |  | undefined
07/02/2023 15:31:02:791  INFO - Node Entry | session id:sess6155129 | ELibrary:existUserAnnounce | Framework | existUserAnnounce | userMenu___utterance | 1^0.949999988079071^0^0 | undefined
07/02/2023 15:31:02:868  INFO - Node Entry | session id:sess6155129 | ELibrary:AgentTranfer | Framework | AgentTranfer |  |  | undefined
07/02/2023 15:31:02:944  INFO - Node Entry | session id:sess6155129 | ELibrary:agentTransfer-Begin | Framework | agentTransfer-Begin |  |  | undefined
07/02/2023 15:31:03:005  INFO - Node Entry | session id:sess6155129 | ELibrary:agentTransfer-AgentTransferAnnounce | Framework | agentTransfer-AgentTransferAnnounce |  |  | undefined
07/02/2023 15:31:03:126  INFO - Node Entry | session id:sess6155129 | ELibrary:agentTransfer-returnToMain | Framework | agentTransfer-returnToMain |  |  | undefined
07/02/2023 15:31:03:188  INFO - Node Entry | session id:sess6155129 | ELibrary:CallDisconnect | Framework | CallDisconnect |  |  | undefined
07/02/2023 15:33:17:081  INFO - Node Entry | session id:sess3454675 | ELibrary:Start | Framework | Start |  |  | 
07/02/2023 15:33:17:416  INFO - Node Entry | session id:sess3454675 | ELibrary:Welcome | Framework | Welcome |  |  | undefined
07/02/2023 15:33:17:507  INFO - Start | session id:sess3454675 | ELibrary:Welcome | wecome start | Welcome Announcement start |  |  | undefined
07/02/2023 15:33:17:507  INFO - In Progress | session id:sess3454675 | ELibrary:Welcome | Welcome | Welcome Announcement Stop |  |  | undefined
07/02/2023 15:33:22:980  INFO - Node Entry | session id:sess3454675 | ELibrary:langMenu | Framework | langMenu |  |  | undefined
07/02/2023 15:33:24:699  INFO - Node Entry | session id:sess3454675 | ELibrary:LanguageAnnounce | Framework | LanguageAnnounce | langMenu___utterance | 1^0.949999988079071^0^0 | undefined
07/02/2023 15:33:24:775  INFO - Node Entry | session id:sess3454675 | ELibrary:userMenu | Framework | userMenu |  |  | undefined
07/02/2023 15:33:31:161  INFO - Node Entry | session id:sess3454675 | ELibrary:existUserAnnounce | Framework | existUserAnnounce | userMenu___utterance | 1^0.949999988079071^0^0 | undefined
07/02/2023 15:33:31:239  INFO - Node Entry | session id:sess3454675 | ELibrary:AgentTranfer | Framework | AgentTranfer |  |  | undefined
07/02/2023 15:33:31:301  INFO - Node Entry | session id:sess3454675 | ELibrary:agentTransfer-Begin | Framework | agentTransfer-Begin |  |  | undefined
07/02/2023 15:33:31:362  INFO - Node Entry | session id:sess3454675 | ELibrary:agentTransfer-AgentTransferAnnounce | Framework | agentTransfer-AgentTransferAnnounce |  |  | undefined
07/02/2023 15:33:31:470  INFO - Node Entry | session id:sess3454675 | ELibrary:agentTransfer-returnToMain | Framework | agentTransfer-returnToMain |  |  | undefined
07/02/2023 15:33:31:532  INFO - Node Entry | session id:sess3454675 | ELibrary:CallDisconnect | Framework | CallDisconnect |  |  | undefined
07/02/2023 15:35:38:754  INFO - Node Entry | session id:sess837978 | ELibrary:Start | Framework | Start |  |  | 
07/02/2023 15:35:38:985  INFO - Node Entry | session id:sess837978 | ELibrary:Welcome | Framework | Welcome |  |  | undefined
07/02/2023 15:35:39:061  INFO - Start | session id:sess837978 | ELibrary:Welcome | wecome start | Welcome Announcement start |  |  | undefined
07/02/2023 15:35:39:061  INFO - In Progress | session id:sess837978 | ELibrary:Welcome | Welcome | Welcome Announcement Stop |  |  | undefined
07/02/2023 15:35:44:595  INFO - Node Entry | session id:sess837978 | ELibrary:langMenu | Framework | langMenu |  |  | undefined
07/02/2023 15:35:48:938  INFO - Node Entry | session id:sess837978 | ELibrary:LanguageAnnounce | Framework | LanguageAnnounce | langMenu___utterance | 1^0.949999988079071^0^0 | undefined
07/02/2023 15:35:49:030  INFO - Node Entry | session id:sess837978 | ELibrary:userMenu | Framework | userMenu |  |  | undefined
07/02/2023 15:35:50:749  INFO - Node Entry | session id:sess837978 | ELibrary:existUserAnnounce | Framework | existUserAnnounce | userMenu___utterance | 1^0.949999988079071^0^0 | undefined
07/02/2023 15:35:50:851  INFO - Node Entry | session id:sess837978 | ELibrary:Exist | Framework | Exist |  |  | undefined
07/02/2023 15:35:50:934  INFO - Node Entry | session id:sess837978 | ELibrary:ExistUser-Begin | Framework | ExistUser-Begin |  |  | undefined
07/02/2023 15:35:50:996  INFO - Node Entry | session id:sess837978 | ELibrary:ExistUser-userId | Framework | ExistUser-userId |  |  | undefined
07/02/2023 15:35:54:737  INFO - Node Entry | session id:sess837978 | ELibrary:hangupData | Framework | hangupData |  |  | undefined
07/02/2023 15:35:54:800  INFO - Node Entry | session id:sess837978 | ELibrary:ivrInfoData | Framework | ivrInfoData |  |  | undefined
07/02/2023 15:35:54:861  INFO - Node Entry | session id:sess837978 | ELibrary:Exit | Framework | Exit |  |  | undefined
07/02/2023 15:35:54:863  INFO - End | session id:sess837978 | ELibrary:Exit | CallEnd | Call End here |  |  | undefined
07/02/2023 15:35:54:863  INFO - Application Exit | session id:sess837978 | ELibrary:Exit | Framework | Application Exiting |  |  | undefined
07/02/2023 15:37:39:271  INFO - Node Entry | session id:sess2061564 | ELibrary:Start | Framework | Start |  |  | 
07/02/2023 15:37:39:708  INFO - Node Entry | session id:sess2061564 | ELibrary:Welcome | Framework | Welcome |  |  | undefined
07/02/2023 15:37:39:853  INFO - Start | session id:sess2061564 | ELibrary:Welcome | wecome start | Welcome Announcement start |  |  | undefined
07/02/2023 15:37:39:854  INFO - In Progress | session id:sess2061564 | ELibrary:Welcome | Welcome | Welcome Announcement Stop |  |  | undefined
07/02/2023 15:37:45:397  INFO - Node Entry | session id:sess2061564 | ELibrary:langMenu | Framework | langMenu |  |  | undefined
07/02/2023 15:37:47:115  INFO - Node Entry | session id:sess2061564 | ELibrary:LanguageAnnounce | Framework | LanguageAnnounce | langMenu___utterance | 1^0.949999988079071^0^0 | undefined
07/02/2023 15:37:47:192  INFO - Node Entry | session id:sess2061564 | ELibrary:userMenu | Framework | userMenu |  |  | undefined
07/02/2023 15:37:48:882  INFO - Node Entry | session id:sess2061564 | ELibrary:existUserAnnounce | Framework | existUserAnnounce | userMenu___utterance | 1^0.949999988079071^0^0 | undefined
07/02/2023 15:37:48:955  INFO - Node Entry | session id:sess2061564 | ELibrary:Exist | Framework | Exist |  |  | undefined
07/02/2023 15:37:49:031  INFO - Node Entry | session id:sess2061564 | ELibrary:ExistUser-Begin | Framework | ExistUser-Begin |  |  | undefined
07/02/2023 15:37:49:093  INFO - Node Entry | session id:sess2061564 | ELibrary:ExistUser-userId | Framework | ExistUser-userId |  |  | undefined
07/02/2023 15:37:54:832  INFO - Node Entry | session id:sess2061564 | ELibrary:hangupData | Framework | hangupData |  |  | undefined
07/02/2023 15:37:54:893  INFO - Node Entry | session id:sess2061564 | ELibrary:ivrInfoData | Framework | ivrInfoData |  |  | undefined
07/02/2023 15:37:54:967  INFO - Node Entry | session id:sess2061564 | ELibrary:Exit | Framework | Exit |  |  | undefined
07/02/2023 15:37:54:969  INFO - End | session id:sess2061564 | ELibrary:Exit | CallEnd | Call End here |  |  | undefined
07/02/2023 15:37:54:970  INFO - Application Exit | session id:sess2061564 | ELibrary:Exit | Framework | Application Exiting |  |  | undefined
07/02/2023 16:21:18:193  INFO - Node Entry | session id:sess832094 | ELibrary:Start | Framework | Start |  |  | 
07/02/2023 16:21:18:498  INFO - Node Entry | session id:sess832094 | ELibrary:Welcome | Framework | Welcome |  |  | undefined
07/02/2023 16:21:18:623  INFO - Start | session id:sess832094 | ELibrary:Welcome | wecome start | Welcome Announcement start |  |  | undefined
07/02/2023 16:21:18:623  INFO - In Progress | session id:sess832094 | ELibrary:Welcome | Welcome | Welcome Announcement Stop |  |  | undefined
07/02/2023 16:21:20:767  INFO - Node Entry | session id:sess832094 | ELibrary:langMenu | Framework | langMenu |  |  | undefined
07/02/2023 16:21:40:851  INFO - Node Entry | session id:sess832094 | ELibrary:noMatchDataLangMenu | Framework | noMatchDataLangMenu |  | ^^0
^2
 | undefined
07/02/2023 16:21:40:939  INFO - Node Entry | session id:sess832094 | ELibrary:CallDisconnect | Framework | CallDisconnect |  |  | undefined
07/02/2023 16:21:44:668  INFO - Node Entry | session id:sess832094 | ELibrary:ivrInfoData | Framework | ivrInfoData |  | ^^0^0 | undefined
07/02/2023 16:21:44:762  INFO - Node Entry | session id:sess832094 | ELibrary:Exit | Framework | Exit |  |  | undefined
07/02/2023 16:21:44:765  INFO - End | session id:sess832094 | ELibrary:Exit | CallEnd | Call End here |  |  | undefined
07/02/2023 16:21:44:766  INFO - Application Exit | session id:sess832094 | ELibrary:Exit | Framework | Application Exiting |  |  | undefined
07/02/2023 16:27:59:648  INFO - Node Entry | session id:sess3380580 | ELibrary:Start | Framework | Start |  |  | 
07/02/2023 16:27:59:889  INFO - Node Entry | session id:sess3380580 | ELibrary:Welcome | Framework | Welcome |  |  | undefined
07/02/2023 16:27:59:963  INFO - Start | session id:sess3380580 | ELibrary:Welcome | wecome start | Welcome Announcement start |  |  | undefined
07/02/2023 16:27:59:963  INFO - In Progress | session id:sess3380580 | ELibrary:Welcome | Welcome | Welcome Announcement Stop |  |  | undefined
07/02/2023 16:28:02:085  INFO - Node Entry | session id:sess3380580 | ELibrary:langMenu | Framework | langMenu |  |  | undefined
07/02/2023 16:28:54:442  INFO - Node Entry | session id:sess3380580 | ELibrary:noMatchDataLangMenu | Framework | noMatchDataLangMenu |  | ^^0
^2
 | undefined
07/02/2023 16:28:54:519  INFO - Node Entry | session id:sess3380580 | ELibrary:CallDisconnect | Framework | CallDisconnect |  |  | undefined
07/02/2023 16:28:57:580  INFO - Node Entry | session id:sess3380580 | ELibrary:ivrInfoData | Framework | ivrInfoData |  | ^^0^0 | undefined
07/02/2023 16:28:57:642  INFO - Node Entry | session id:sess3380580 | ELibrary:Exit | Framework | Exit |  |  | undefined
07/02/2023 16:28:57:645  INFO - End | session id:sess3380580 | ELibrary:Exit | CallEnd | Call End here |  |  | undefined
07/02/2023 16:28:57:646  INFO - Application Exit | session id:sess3380580 | ELibrary:Exit | Framework | Application Exiting |  |  | undefined
07/02/2023 16:49:17:225  INFO - Node Entry | session id:sess497754 | ELibrary:Start | Framework | Start |  |  | 
07/02/2023 16:49:17:453  INFO - Node Entry | session id:sess497754 | ELibrary:Welcome | Framework | Welcome |  |  | undefined
07/02/2023 16:49:17:532  INFO - Start | session id:sess497754 | ELibrary:Welcome | wecome start | Welcome Announcement start |  |  | undefined
07/02/2023 16:49:17:533  INFO - In Progress | session id:sess497754 | ELibrary:Welcome | Welcome | Welcome Announcement Stop |  |  | undefined
07/02/2023 16:49:19:631  INFO - Node Entry | session id:sess497754 | ELibrary:langMenu | Framework | langMenu |  |  | undefined
07/02/2023 16:49:53:055  INFO - Node Entry | session id:sess497754 | ELibrary:LanguageAnnounce | Framework | LanguageAnnounce | langMenu___utterance | 1^0.949999988079071^0^0 | undefined
07/02/2023 16:50:31:479  INFO - Node Entry | session id:sess6374635 | ELibrary:Start | Framework | Start |  |  | 
07/02/2023 16:50:31:774  INFO - Node Entry | session id:sess6374635 | ELibrary:Welcome | Framework | Welcome |  |  | undefined
07/02/2023 16:50:31:875  INFO - Start | session id:sess6374635 | ELibrary:Welcome | wecome start | Welcome Announcement start |  |  | undefined
07/02/2023 16:50:31:876  INFO - In Progress | session id:sess6374635 | ELibrary:Welcome | Welcome | Welcome Announcement Stop |  |  | undefined
07/02/2023 16:50:37:494  INFO - Node Entry | session id:sess6374635 | ELibrary:langMenu | Framework | langMenu |  |  | undefined
07/02/2023 16:50:46:384  INFO - Node Entry | session id:sess6374635 | ELibrary:LanguageAnnounce | Framework | LanguageAnnounce | langMenu___utterance | 1^0.949999988079071^0^1 | undefined
07/02/2023 16:50:46:504  INFO - Node Entry | session id:sess6374635 | ELibrary:userMenu | Framework | userMenu |  |  | undefined
07/02/2023 16:50:58:625  INFO - Node Entry | session id:sess6374635 | ELibrary:hangupData | Framework | hangupData |  |  | undefined
07/02/2023 16:50:58:687  INFO - Node Entry | session id:sess6374635 | ELibrary:ivrInfoData | Framework | ivrInfoData |  |  | undefined
07/02/2023 16:50:58:762  INFO - Node Entry | session id:sess6374635 | ELibrary:Exit | Framework | Exit |  |  | undefined
07/02/2023 16:50:58:764  INFO - End | session id:sess6374635 | ELibrary:Exit | CallEnd | Call End here |  |  | undefined
07/02/2023 16:50:58:764  INFO - Application Exit | session id:sess6374635 | ELibrary:Exit | Framework | Application Exiting |  |  | undefined
07/02/2023 16:57:55:590  INFO - Node Entry | session id:sess9023989 | ELibrary:Start | Framework | Start |  |  | 
07/02/2023 16:57:55:807  INFO - Node Entry | session id:sess9023989 | ELibrary:Welcome | Framework | Welcome |  |  | undefined
07/02/2023 16:57:55:889  INFO - Start | session id:sess9023989 | ELibrary:Welcome | wecome start | Welcome Announcement start |  |  | undefined
07/02/2023 16:57:55:890  INFO - In Progress | session id:sess9023989 | ELibrary:Welcome | Welcome | Welcome Announcement Stop |  |  | undefined
07/02/2023 16:58:01:374  INFO - Node Entry | session id:sess9023989 | ELibrary:langMenu | Framework | langMenu |  |  | undefined
07/02/2023 16:58:15:947  INFO - Node Entry | session id:sess9023989 | ELibrary:LanguageAnnounce | Framework | LanguageAnnounce | langMenu___utterance | 1^0.949999988079071^0^0 | undefined
07/02/2023 16:58:16:026  INFO - Node Entry | session id:sess9023989 | ELibrary:userMenu | Framework | userMenu |  |  | undefined
07/02/2023 17:18:03:598  INFO - Node Entry | session id:sess9802522 | ELibrary:Start | Framework | Start |  |  | 
07/02/2023 17:18:03:981  INFO - Node Entry | session id:sess9802522 | ELibrary:Welcome | Framework | Welcome |  |  | undefined
07/02/2023 17:18:04:217  INFO - Start | session id:sess9802522 | ELibrary:Welcome | wecome start | Welcome Announcement start |  |  | undefined
07/02/2023 17:18:04:219  INFO - In Progress | session id:sess9802522 | ELibrary:Welcome | Welcome | Welcome Announcement Stop |  |  | undefined
07/02/2023 17:18:09:734  INFO - Node Entry | session id:sess9802522 | ELibrary:langMenu | Framework | langMenu |  |  | undefined
07/02/2023 17:22:28:848  INFO - Node Entry | session id:sess9802522 | ELibrary:badfetchData | Framework | badfetchData |  |  | undefined
07/02/2023 17:22:29:385  INFO - Node Entry | session id:sess9802522 | ELibrary:CallDisconnect | Framework | CallDisconnect |  |  | undefined
07/02/2023 17:22:33:550  INFO - Node Entry | session id:sess9802522 | ELibrary:ivrInfoData | Framework | ivrInfoData |  | ^^0^0 | undefined
07/02/2023 17:23:12:588  INFO - Node Entry | session id:sess7610291 | ELibrary:Start | Framework | Start |  |  | 
07/02/2023 17:23:12:883  INFO - Node Entry | session id:sess7610291 | ELibrary:Welcome | Framework | Welcome |  |  | undefined
07/02/2023 17:23:13:014  INFO - Start | session id:sess7610291 | ELibrary:Welcome | wecome start | Welcome Announcement start |  |  | undefined
07/02/2023 17:23:13:015  INFO - In Progress | session id:sess7610291 | ELibrary:Welcome | Welcome | Welcome Announcement Stop |  |  | undefined
07/02/2023 17:23:18:539  INFO - Node Entry | session id:sess7610291 | ELibrary:langMenu | Framework | langMenu |  |  | undefined
07/02/2023 17:23:20:334  INFO - Node Entry | session id:sess7610291 | ELibrary:LanguageAnnounce | Framework | LanguageAnnounce | langMenu___utterance | 1^0.949999988079071^0^0 | undefined
07/02/2023 17:23:20:439  INFO - Node Entry | session id:sess7610291 | ELibrary:userMenu | Framework | userMenu |  |  | undefined
07/02/2023 17:23:24:817  INFO - Node Entry | session id:sess7610291 | ELibrary:existUserAnnounce | Framework | existUserAnnounce | userMenu___utterance | 2^0.949999988079071^0^0 | undefined
07/02/2023 17:23:25:095  INFO - Node Entry | session id:sess7610291 | ELibrary:Exist | Framework | Exist |  |  | undefined
07/02/2023 17:23:25:170  INFO - Node Entry | session id:sess7610291 | ELibrary:ExistUser-Begin | Framework | ExistUser-Begin |  |  | undefined
07/02/2023 17:23:25:231  INFO - Node Entry | session id:sess7610291 | ELibrary:ExistUser-userId | Framework | ExistUser-userId |  |  | undefined
07/02/2023 17:23:41:064  INFO - Node Entry | session id:sess7610291 | ELibrary:ExistUser-password | Framework | ExistUser-password | userId___utterance | 100000^0.949999988079071^0^0 | undefined
07/02/2023 17:23:45:480  INFO - Node Entry | session id:sess7610291 | ELibrary:ExistUser-passwordVerify | Framework | ExistUser-passwordVerify | password___utterance | 1234^0.949999988079071^0^0 | undefined
07/02/2023 17:23:46:110  INFO - Node Entry | session id:sess7610291 | ELibrary:ExistUser-passCheck | Framework | ExistUser-passCheck |  |  | undefined
07/02/2023 17:23:46:187  INFO - Node Entry | session id:sess7610291 | ELibrary:ExistUser-passwordEventAnnounce | Framework | ExistUser-passwordEventAnnounce |  |  | undefined
07/02/2023 17:23:46:310  INFO - Node Entry | session id:sess7610291 | ELibrary:ExistUser-userId | Framework | ExistUser-userId |  |  | undefined
07/02/2023 17:23:53:600  INFO - Node Entry | session id:sess7610291 | ELibrary:ExistUser-password | Framework | ExistUser-password | userId___utterance | 100000^0.949999988079071^0^0 | undefined
07/02/2023 17:23:57:022  INFO - Node Entry | session id:sess7610291 | ELibrary:ExistUser-passwordVerify | Framework | ExistUser-passwordVerify | password___utterance | 1111^0.949999988079071^0^0 | undefined
07/02/2023 17:23:57:128  INFO - Node Entry | session id:sess7610291 | ELibrary:ExistUser-passCheck | Framework | ExistUser-passCheck |  |  | undefined
07/02/2023 17:23:57:189  INFO - Node Entry | session id:sess7610291 | ELibrary:ExistUser-CartFlow | Framework | ExistUser-CartFlow |  |  | undefined
07/02/2023 17:23:57:252  INFO - Node Entry | session id:sess7610291 | ELibrary:CartMenuFlow-Begin | Framework | CartMenuFlow-Begin |  |  | undefined
07/02/2023 17:23:57:314  INFO - Node Entry | session id:sess7610291 | ELibrary:CartMenuFlow-CartMenu | Framework | CartMenuFlow-CartMenu |  |  | undefined
07/02/2023 17:24:11:019  INFO - Node Entry | session id:sess7610291 | ELibrary:hangupData | Framework | hangupData |  |  | undefined
07/02/2023 17:24:11:079  INFO - Node Entry | session id:sess7610291 | ELibrary:ivrInfoData | Framework | ivrInfoData |  |  | undefined
07/02/2023 17:24:11:156  INFO - Node Entry | session id:sess7610291 | ELibrary:Exit | Framework | Exit |  |  | undefined
07/02/2023 17:24:11:159  INFO - End | session id:sess7610291 | ELibrary:Exit | CallEnd | Call End here |  |  | undefined
07/02/2023 17:24:11:159  INFO - Application Exit | session id:sess7610291 | ELibrary:Exit | Framework | Application Exiting |  |  | undefined
07/02/2023 17:41:40:327  INFO - Node Entry | session id:sess5813981 | ELibrary:Start | Framework | Start |  |  | 
07/02/2023 17:41:40:626  INFO - Node Entry | session id:sess5813981 | ELibrary:Welcome | Framework | Welcome |  |  | undefined
07/02/2023 17:41:40:793  INFO - Start | session id:sess5813981 | ELibrary:Welcome | wecome start | Welcome Announcement start |  |  | undefined
07/02/2023 17:41:40:794  INFO - In Progress | session id:sess5813981 | ELibrary:Welcome | Welcome | Welcome Announcement Stop |  |  | undefined
07/02/2023 17:41:46:458  INFO - Node Entry | session id:sess5813981 | ELibrary:langMenu | Framework | langMenu |  |  | undefined
07/02/2023 17:41:53:319  INFO - Node Entry | session id:sess5813981 | ELibrary:Exist | Framework | Exist |  |  | undefined
07/02/2023 17:41:53:381  INFO - Node Entry | session id:sess5813981 | ELibrary:ExistUser-Begin | Framework | ExistUser-Begin |  |  | undefined
07/02/2023 17:41:53:442  INFO - Node Entry | session id:sess5813981 | ELibrary:ExistUser-userId | Framework | ExistUser-userId |  |  | undefined
07/02/2023 17:41:57:105  INFO - Node Entry | session id:sess5813981 | ELibrary:ExistUser-password | Framework | ExistUser-password | userId___utterance | 100000^0.949999988079071^0^0 | undefined
07/02/2023 17:41:59:728  INFO - Node Entry | session id:sess5813981 | ELibrary:ExistUser-passwordVerify | Framework | ExistUser-passwordVerify | password___utterance | 1111^0.949999988079071^0^0 | undefined
07/02/2023 17:42:00:264  INFO - Node Entry | session id:sess5813981 | ELibrary:ExistUser-passCheck | Framework | ExistUser-passCheck |  |  | undefined
07/02/2023 17:42:00:327  INFO - Node Entry | session id:sess5813981 | ELibrary:ExistUser-CartFlow | Framework | ExistUser-CartFlow |  |  | undefined
07/02/2023 17:42:00:389  INFO - Node Entry | session id:sess5813981 | ELibrary:CartMenuFlow-Begin | Framework | CartMenuFlow-Begin |  |  | undefined
07/02/2023 17:42:00:451  INFO - Node Entry | session id:sess5813981 | ELibrary:CartMenuFlow-CartMenu | Framework | CartMenuFlow-CartMenu |  |  | undefined
07/02/2023 17:42:08:480  INFO - Node Entry | session id:sess5813981 | ELibrary:CartMenuFlow-returnToSelection | Framework | CartMenuFlow-returnToSelection | CartMenu___utterance | 0^0.949999988079071^0^0 | undefined
07/02/2023 17:42:08:541  INFO - Node Entry | session id:sess5813981 | ELibrary:ExistUser-CategoryMenu | Framework | ExistUser-CategoryMenu |  |  | undefined
07/02/2023 17:55:34:524  INFO - Node Entry | session id:sess9998672 | ELibrary:Start | Framework | Start |  |  | 
07/02/2023 17:55:34:966  INFO - Node Entry | session id:sess9998672 | ELibrary:Welcome | Framework | Welcome |  |  | undefined
07/02/2023 17:55:35:144  INFO - Start | session id:sess9998672 | ELibrary:Welcome | wecome start | Welcome Announcement start |  |  | undefined
07/02/2023 17:55:35:145  INFO - In Progress | session id:sess9998672 | ELibrary:Welcome | Welcome | Welcome Announcement Stop |  |  | undefined
07/02/2023 17:55:40:900  INFO - Node Entry | session id:sess9998672 | ELibrary:langMenu | Framework | langMenu |  |  | undefined
07/02/2023 17:55:42:651  INFO - Node Entry | session id:sess9998672 | ELibrary:Exist | Framework | Exist |  |  | undefined
07/02/2023 17:55:42:727  INFO - Node Entry | session id:sess9998672 | ELibrary:ExistUser-Begin | Framework | ExistUser-Begin |  |  | undefined
07/02/2023 17:55:42:789  INFO - Node Entry | session id:sess9998672 | ELibrary:ExistUser-userId | Framework | ExistUser-userId |  |  | undefined
07/02/2023 17:55:46:282  INFO - Node Entry | session id:sess9998672 | ELibrary:ExistUser-password | Framework | ExistUser-password | userId___utterance | 100000^0.949999988079071^0^0 | undefined
