15/02/2023 10:27:58:418  INFO - Node Entry | session id:sess2942493 | ElibraryFlows:Start | Framework | Start |  |  | 
15/02/2023 12:55:49:137  INFO - Node Entry | session id:sess6786113 | ElibraryFlows:CartMenuFlow-CartMenu | Framework | CartMenuFlow-CartMenu |  |  | undefined
15/02/2023 12:55:54:926  INFO - Node Entry | session id:sess6786113 | ElibraryFlows:CartMenuFlow-returnToSelection | Framework | CartMenuFlow-returnToSelection | CartMenu___utterance | 2^0.949999988079071^0^0 | undefined
15/02/2023 12:55:54:987  INFO - Node Entry | session id:sess6786113 | ElibraryFlows:ExistUser-CategoryMenu | Framework | ExistUser-CategoryMenu |  |  | undefined
15/02/2023 12:56:00:423  INFO - Node Entry | session id:sess6786113 | ElibraryFlows:ExistUser-bookSelectionByCategory | Framework | ExistUser-bookSelectionByCategory | CategoryMenu___utterance | 5^0.949999988079071^0^0 | undefined
15/02/2023 12:56:00:484  INFO - Node Entry | session id:sess6786113 | ElibraryFlows:BookSelectionByCategory-Begin | Framework | BookSelectionByCategory-Begin |  |  | undefined
15/02/2023 12:56:00:545  INFO - Node Entry | session id:sess6786113 | ElibraryFlows:BookSelectionByCategory-CategoryBooksCheck | Framework | BookSelectionByCategory-CategoryBooksCheck |  |  | undefined
15/02/2023 12:56:00:606  INFO - Node Entry | session id:sess6786113 | ElibraryFlows:BookSelectionByCategory-categoryDataCheck | Framework | BookSelectionByCategory-categoryDataCheck |  |  | undefined
15/02/2023 12:56:00:729  INFO - Node Entry | session id:sess6786113 | ElibraryFlows:BookSelectionByCategory-categorySwap | Framework | BookSelectionByCategory-categorySwap |  |  | undefined
15/02/2023 12:56:00:791  INFO - Node Entry | session id:sess6786113 | ElibraryFlows:BookSelectionByCategory-NocartAnnounce | Framework | BookSelectionByCategory-NocartAnnounce |  |  | undefined
15/02/2023 12:56:03:417  INFO - Node Entry | session id:sess6786113 | ElibraryFlows:BookSelectionByCategory-returnToCategoryMenu | Framework | BookSelectionByCategory-returnToCategoryMenu |  |  | undefined
15/02/2023 12:56:03:479  INFO - Node Entry | session id:sess6786113 | ElibraryFlows:ExistUser-CategoryMenu | Framework | ExistUser-CategoryMenu |  |  | undefined
15/02/2023 12:56:08:219  INFO - Node Entry | session id:sess6786113 | ElibraryFlows:ExistUser-bookSelectionByCategory | Framework | ExistUser-bookSelectionByCategory | CategoryMenu___utterance | 1^0.949999988079071^0^0 | undefined
15/02/2023 12:56:08:282  INFO - Node Entry | session id:sess6786113 | ElibraryFlows:BookSelectionByCategory-Begin | Framework | BookSelectionByCategory-Begin |  |  | undefined
15/02/2023 12:56:08:344  INFO - Node Entry | session id:sess6786113 | ElibraryFlows:BookSelectionByCategory-CategoryBooksCheck | Framework | BookSelectionByCategory-CategoryBooksCheck |  |  | undefined
15/02/2023 12:56:08:406  INFO - Node Entry | session id:sess6786113 | ElibraryFlows:BookSelectionByCategory-categoryDataCheck | Framework | BookSelectionByCategory-categoryDataCheck |  |  | undefined
15/02/2023 12:56:08:514  INFO - Node Entry | session id:sess6786113 | ElibraryFlows:BookSelectionByCategory-categorySwap | Framework | BookSelectionByCategory-categorySwap |  |  | undefined
15/02/2023 12:56:08:576  INFO - Node Entry | session id:sess6786113 | ElibraryFlows:BookSelectionByCategory-BookSelectionMenu | Framework | BookSelectionByCategory-BookSelectionMenu |  |  | undefined
15/02/2023 12:57:02:166  INFO - Node Entry | session id:sess6786113 | ElibraryFlows:hangupData | Framework | hangupData |  |  | undefined
15/02/2023 12:57:02:228  INFO - Node Entry | session id:sess6786113 | ElibraryFlows:ivrInfoData | Framework | ivrInfoData |  |  | undefined
15/02/2023 12:57:02:798  INFO - Node Entry | session id:sess6786113 | ElibraryFlows:Exit | Framework | Exit |  |  | undefined
15/02/2023 12:57:02:803  INFO - End | session id:sess6786113 | ElibraryFlows:Exit | CallEnd | Call End here |  |  | undefined
15/02/2023 12:57:02:805  INFO - Application Exit | session id:sess6786113 | ElibraryFlows:Exit | Framework | Application Exiting |  |  | undefined
15/02/2023 13:00:03:245  INFO - Node Entry | session id:sess5484947 | ElibraryFlows:Start | Framework | Start |  |  | 
15/02/2023 13:00:03:430  INFO - Node Entry | session id:sess5484947 | ElibraryFlows:Welcome | Framework | Welcome |  |  | undefined
15/02/2023 13:00:03:510  INFO - Start | session id:sess5484947 | ElibraryFlows:Welcome | wecome start | Welcome Announcement start |  |  | undefined
15/02/2023 13:00:03:511  INFO - In Progress | session id:sess5484947 | ElibraryFlows:Welcome | Welcome | Welcome Announcement Stop |  |  | undefined
15/02/2023 13:00:08:951  INFO - Node Entry | session id:sess5484947 | ElibraryFlows:langMenu | Framework | langMenu |  |  | undefined
15/02/2023 13:00:13:226  INFO - Node Entry | session id:sess5484947 | ElibraryFlows:LanguageAnnounce | Framework | LanguageAnnounce | langMenu___utterance | 1^0.949999988079071^0^0 | undefined
15/02/2023 13:00:13:304  INFO - Node Entry | session id:sess5484947 | ElibraryFlows:userMenu | Framework | userMenu |  |  | undefined
15/02/2023 13:00:15:532  INFO - Node Entry | session id:sess5484947 | ElibraryFlows:Exist | Framework | Exist | userMenu___utterance | 2^0.949999988079071^0^0 | undefined
15/02/2023 13:00:15:594  INFO - Node Entry | session id:sess5484947 | ElibraryFlows:ExistUser-Begin | Framework | ExistUser-Begin |  |  | undefined
15/02/2023 13:00:15:657  INFO - Node Entry | session id:sess5484947 | ElibraryFlows:ExistUser-userId | Framework | ExistUser-userId |  |  | undefined
15/02/2023 13:00:20:167  INFO - Node Entry | session id:sess5484947 | ElibraryFlows:ExistUser-password | Framework | ExistUser-password | userId___utterance | 100000^0.949999988079071^0^0 | undefined
15/02/2023 13:00:24:399  INFO - Node Entry | session id:sess5484947 | ElibraryFlows:ExistUser-passwordVerify | Framework | ExistUser-passwordVerify | password___utterance | 1111^0.949999988079071^0^0 | undefined
15/02/2023 13:00:24:805  INFO - Node Entry | session id:sess5484947 | ElibraryFlows:ExistUser-passCheck | Framework | ExistUser-passCheck |  |  | undefined
15/02/2023 13:00:24:868  INFO - Node Entry | session id:sess5484947 | ElibraryFlows:ExistUser-CartFlow | Framework | ExistUser-CartFlow |  |  | undefined
15/02/2023 13:00:24:930  INFO - Node Entry | session id:sess5484947 | ElibraryFlows:CartMenuFlow-Begin | Framework | CartMenuFlow-Begin |  |  | undefined
15/02/2023 13:00:24:992  INFO - Node Entry | session id:sess5484947 | ElibraryFlows:CartMenuFlow-CartMenu | Framework | CartMenuFlow-CartMenu |  |  | undefined
15/02/2023 13:00:34:845  INFO - Node Entry | session id:sess5484947 | ElibraryFlows:CartMenuFlow-returnToSelection | Framework | CartMenuFlow-returnToSelection | CartMenu___utterance | 2^0.949999988079071^0^0 | undefined
15/02/2023 13:00:34:908  INFO - Node Entry | session id:sess5484947 | ElibraryFlows:ExistUser-CategoryMenu | Framework | ExistUser-CategoryMenu |  |  | undefined
15/02/2023 13:00:39:776  INFO - Node Entry | session id:sess5484947 | ElibraryFlows:ExistUser-bookSelectionByCategory | Framework | ExistUser-bookSelectionByCategory | CategoryMenu___utterance | 1^0.949999988079071^0^0 | undefined
15/02/2023 13:00:39:838  INFO - Node Entry | session id:sess5484947 | ElibraryFlows:BookSelectionByCategory-Begin | Framework | BookSelectionByCategory-Begin |  |  | undefined
15/02/2023 13:00:39:900  INFO - Node Entry | session id:sess5484947 | ElibraryFlows:BookSelectionByCategory-CategoryBooksCheck | Framework | BookSelectionByCategory-CategoryBooksCheck |  |  | undefined
15/02/2023 13:00:39:962  INFO - Node Entry | session id:sess5484947 | ElibraryFlows:BookSelectionByCategory-categoryDataCheck | Framework | BookSelectionByCategory-categoryDataCheck |  |  | undefined
15/02/2023 13:00:40:070  INFO - Node Entry | session id:sess5484947 | ElibraryFlows:BookSelectionByCategory-categorySwap | Framework | BookSelectionByCategory-categorySwap |  |  | undefined
15/02/2023 13:00:40:131  INFO - Node Entry | session id:sess5484947 | ElibraryFlows:BookSelectionByCategory-BookSelectionMenu | Framework | BookSelectionByCategory-BookSelectionMenu |  |  | undefined
15/02/2023 13:03:43:612  INFO - Node Entry | session id:sess1226147 | ElibraryFlows:Start | Framework | Start |  |  | 
15/02/2023 13:03:43:810  INFO - Node Entry | session id:sess1226147 | ElibraryFlows:Welcome | Framework | Welcome |  |  | undefined
15/02/2023 13:03:43:894  INFO - Start | session id:sess1226147 | ElibraryFlows:Welcome | wecome start | Welcome Announcement start |  |  | undefined
15/02/2023 13:03:43:894  INFO - In Progress | session id:sess1226147 | ElibraryFlows:Welcome | Welcome | Welcome Announcement Stop |  |  | undefined
15/02/2023 13:03:49:382  INFO - Node Entry | session id:sess1226147 | ElibraryFlows:langMenu | Framework | langMenu |  |  | undefined
15/02/2023 13:03:51:089  INFO - Node Entry | session id:sess1226147 | ElibraryFlows:LanguageAnnounce | Framework | LanguageAnnounce | langMenu___utterance | 2^0.949999988079071^0^0 | undefined
15/02/2023 13:03:51:167  INFO - Node Entry | session id:sess1226147 | ElibraryFlows:userMenu | Framework | userMenu |  |  | undefined
15/02/2023 13:04:04:652  INFO - Node Entry | session id:sess1226147 | ElibraryFlows:Exist | Framework | Exist | userMenu___utterance | 2^0.949999988079071^0^0 | undefined
15/02/2023 13:04:04:714  INFO - Node Entry | session id:sess1226147 | ElibraryFlows:ExistUser-Begin | Framework | ExistUser-Begin |  |  | undefined
15/02/2023 13:04:04:776  INFO - Node Entry | session id:sess1226147 | ElibraryFlows:ExistUser-userId | Framework | ExistUser-userId |  |  | undefined
15/02/2023 13:04:17:098  INFO - Node Entry | session id:sess1226147 | ElibraryFlows:ExistUser-password | Framework | ExistUser-password | userId___utterance | 100000^0.949999988079071^0^0 | undefined
15/02/2023 13:04:20:901  INFO - Node Entry | session id:sess1226147 | ElibraryFlows:ExistUser-passwordVerify | Framework | ExistUser-passwordVerify | password___utterance | 1111^0.949999988079071^0^0 | undefined
15/02/2023 13:04:21:258  INFO - Node Entry | session id:sess1226147 | ElibraryFlows:ExistUser-passCheck | Framework | ExistUser-passCheck |  |  | undefined
15/02/2023 13:04:21:320  INFO - Node Entry | session id:sess1226147 | ElibraryFlows:ExistUser-CartFlow | Framework | ExistUser-CartFlow |  |  | undefined
15/02/2023 13:04:21:381  INFO - Node Entry | session id:sess1226147 | ElibraryFlows:CartMenuFlow-Begin | Framework | CartMenuFlow-Begin |  |  | undefined
15/02/2023 13:04:21:444  INFO - Node Entry | session id:sess1226147 | ElibraryFlows:CartMenuFlow-CartMenu | Framework | CartMenuFlow-CartMenu |  |  | undefined
15/02/2023 13:04:41:333  INFO - Node Entry | session id:sess1226147 | ElibraryFlows:CartMenuFlow-returnToSelection | Framework | CartMenuFlow-returnToSelection | CartMenu___utterance | 2^0.949999988079071^0^0 | undefined
15/02/2023 13:04:41:394  INFO - Node Entry | session id:sess1226147 | ElibraryFlows:ExistUser-CategoryMenu | Framework | ExistUser-CategoryMenu |  |  | undefined
15/02/2023 13:04:54:484  INFO - Node Entry | session id:sess1226147 | ElibraryFlows:ExistUser-bookSelectionByCategory | Framework | ExistUser-bookSelectionByCategory | CategoryMenu___utterance | 1^0.949999988079071^0^0 | undefined
15/02/2023 13:04:54:546  INFO - Node Entry | session id:sess1226147 | ElibraryFlows:BookSelectionByCategory-Begin | Framework | BookSelectionByCategory-Begin |  |  | undefined
15/02/2023 13:04:54:608  INFO - Node Entry | session id:sess1226147 | ElibraryFlows:BookSelectionByCategory-CategoryBooksCheck | Framework | BookSelectionByCategory-CategoryBooksCheck |  |  | undefined
15/02/2023 13:04:54:670  INFO - Node Entry | session id:sess1226147 | ElibraryFlows:BookSelectionByCategory-categoryDataCheck | Framework | BookSelectionByCategory-categoryDataCheck |  |  | undefined
15/02/2023 13:04:54:809  INFO - Node Entry | session id:sess1226147 | ElibraryFlows:BookSelectionByCategory-categorySwap | Framework | BookSelectionByCategory-categorySwap |  |  | undefined
15/02/2023 13:04:54:871  INFO - Node Entry | session id:sess1226147 | ElibraryFlows:BookSelectionByCategory-BookSelectionMenu | Framework | BookSelectionByCategory-BookSelectionMenu |  |  | undefined
15/02/2023 13:04:54:948  INFO - Node Entry | session id:sess1226147 | ElibraryFlows:badfetchData | Framework | badfetchData |  |  | undefined
15/02/2023 13:04:55:011  INFO - Node Entry | session id:sess1226147 | ElibraryFlows:CallDisconnect | Framework | CallDisconnect |  |  | undefined
15/02/2023 13:04:58:581  INFO - Node Entry | session id:sess1226147 | ElibraryFlows:ivrInfoData | Framework | ivrInfoData |  | ^^0^0 | undefined
15/02/2023 13:04:59:175  INFO - Node Entry | session id:sess1226147 | ElibraryFlows:Exit | Framework | Exit |  |  | undefined
15/02/2023 13:04:59:181  INFO - End | session id:sess1226147 | ElibraryFlows:Exit | CallEnd | Call End here |  |  | undefined
15/02/2023 13:04:59:182  INFO - Application Exit | session id:sess1226147 | ElibraryFlows:Exit | Framework | Application Exiting |  |  | undefined
15/02/2023 13:09:08:127  INFO - Node Entry | session id:sess6506346 | ElibraryFlows:Start | Framework | Start |  |  | 
15/02/2023 13:09:08:324  INFO - Node Entry | session id:sess6506346 | ElibraryFlows:Welcome | Framework | Welcome |  |  | undefined
15/02/2023 13:09:08:413  INFO - Start | session id:sess6506346 | ElibraryFlows:Welcome | wecome start | Welcome Announcement start |  |  | undefined
15/02/2023 13:09:08:413  INFO - In Progress | session id:sess6506346 | ElibraryFlows:Welcome | Welcome | Welcome Announcement Stop |  |  | undefined
15/02/2023 13:09:13:863  INFO - Node Entry | session id:sess6506346 | ElibraryFlows:langMenu | Framework | langMenu |  |  | undefined
15/02/2023 13:09:21:516  INFO - Node Entry | session id:sess6506346 | ElibraryFlows:LanguageAnnounce | Framework | LanguageAnnounce | langMenu___utterance | 2^0.949999988079071^0^0 | undefined
15/02/2023 13:09:21:592  INFO - Node Entry | session id:sess6506346 | ElibraryFlows:userMenu | Framework | userMenu |  |  | undefined
15/02/2023 13:09:31:673  INFO - Node Entry | session id:sess6506346 | ElibraryFlows:Exist | Framework | Exist | userMenu___utterance | 2^0.949999988079071^0^0 | undefined
15/02/2023 13:09:31:735  INFO - Node Entry | session id:sess6506346 | ElibraryFlows:ExistUser-Begin | Framework | ExistUser-Begin |  |  | undefined
15/02/2023 13:09:31:798  INFO - Node Entry | session id:sess6506346 | ElibraryFlows:ExistUser-userId | Framework | ExistUser-userId |  |  | undefined
15/02/2023 13:09:35:269  INFO - Node Entry | session id:sess6506346 | ElibraryFlows:ExistUser-password | Framework | ExistUser-password | userId___utterance | 100000^0.949999988079071^0^0 | undefined
15/02/2023 13:09:38:639  INFO - Node Entry | session id:sess6506346 | ElibraryFlows:ExistUser-passwordVerify | Framework | ExistUser-passwordVerify | password___utterance | 1111^0.949999988079071^0^0 | undefined
15/02/2023 13:09:39:058  INFO - Node Entry | session id:sess6506346 | ElibraryFlows:ExistUser-passCheck | Framework | ExistUser-passCheck |  |  | undefined
15/02/2023 13:09:39:121  INFO - Node Entry | session id:sess6506346 | ElibraryFlows:ExistUser-CartFlow | Framework | ExistUser-CartFlow |  |  | undefined
15/02/2023 13:09:39:182  INFO - Node Entry | session id:sess6506346 | ElibraryFlows:CartMenuFlow-Begin | Framework | CartMenuFlow-Begin |  |  | undefined
15/02/2023 13:09:39:243  INFO - Node Entry | session id:sess6506346 | ElibraryFlows:CartMenuFlow-CartMenu | Framework | CartMenuFlow-CartMenu |  |  | undefined
15/02/2023 13:09:42:993  INFO - Node Entry | session id:sess6506346 | ElibraryFlows:CartMenuFlow-returnToSelection | Framework | CartMenuFlow-returnToSelection | CartMenu___utterance | 2^0.949999988079071^0^0 | undefined
15/02/2023 13:09:43:054  INFO - Node Entry | session id:sess6506346 | ElibraryFlows:ExistUser-CategoryMenu | Framework | ExistUser-CategoryMenu |  |  | undefined
15/02/2023 13:09:45:720  INFO - Node Entry | session id:sess6506346 | ElibraryFlows:ExistUser-bookSelectionByCategory | Framework | ExistUser-bookSelectionByCategory | CategoryMenu___utterance | 1^0.949999988079071^0^0 | undefined
15/02/2023 13:09:45:782  INFO - Node Entry | session id:sess6506346 | ElibraryFlows:BookSelectionByCategory-Begin | Framework | BookSelectionByCategory-Begin |  |  | undefined
15/02/2023 13:09:45:845  INFO - Node Entry | session id:sess6506346 | ElibraryFlows:BookSelectionByCategory-CategoryBooksCheck | Framework | BookSelectionByCategory-CategoryBooksCheck |  |  | undefined
15/02/2023 13:09:45:907  INFO - Node Entry | session id:sess6506346 | ElibraryFlows:BookSelectionByCategory-categoryDataCheck | Framework | BookSelectionByCategory-categoryDataCheck |  |  | undefined
15/02/2023 13:09:46:045  INFO - Node Entry | session id:sess6506346 | ElibraryFlows:BookSelectionByCategory-categorySwap | Framework | BookSelectionByCategory-categorySwap |  |  | undefined
15/02/2023 13:09:46:107  INFO - Node Entry | session id:sess6506346 | ElibraryFlows:BookSelectionByCategory-BookSelectionMenu | Framework | BookSelectionByCategory-BookSelectionMenu |  |  | undefined
15/02/2023 13:09:46:184  INFO - Node Entry | session id:sess6506346 | ElibraryFlows:badfetchData | Framework | badfetchData |  |  | undefined
15/02/2023 13:09:46:246  INFO - Node Entry | session id:sess6506346 | ElibraryFlows:CallDisconnect | Framework | CallDisconnect |  |  | undefined
15/02/2023 13:09:49:847  INFO - Node Entry | session id:sess6506346 | ElibraryFlows:ivrInfoData | Framework | ivrInfoData |  | ^^0^0 | undefined
15/02/2023 13:09:50:708  INFO - Node Entry | session id:sess6506346 | ElibraryFlows:Exit | Framework | Exit |  |  | undefined
15/02/2023 13:09:50:711  INFO - End | session id:sess6506346 | ElibraryFlows:Exit | CallEnd | Call End here |  |  | undefined
15/02/2023 13:09:50:711  INFO - Application Exit | session id:sess6506346 | ElibraryFlows:Exit | Framework | Application Exiting |  |  | undefined
15/02/2023 14:03:00:077  INFO - Node Entry | session id:sess5766279 | ElibraryFlows:Start | Framework | Start |  |  | 
15/02/2023 14:03:00:230  INFO - Node Entry | session id:sess5766279 | ElibraryFlows:Welcome | Framework | Welcome |  |  | undefined
15/02/2023 14:03:00:305  INFO - Start | session id:sess5766279 | ElibraryFlows:Welcome | wecome start | Welcome Announcement start |  |  | undefined
15/02/2023 14:03:00:305  INFO - In Progress | session id:sess5766279 | ElibraryFlows:Welcome | Welcome | Welcome Announcement Stop |  |  | undefined
15/02/2023 14:03:05:776  INFO - Node Entry | session id:sess5766279 | ElibraryFlows:langMenu | Framework | langMenu |  |  | undefined
15/02/2023 14:03:09:992  INFO - Node Entry | session id:sess5766279 | ElibraryFlows:LanguageAnnounce | Framework | LanguageAnnounce | langMenu___utterance | 2^0.949999988079071^0^0 | undefined
15/02/2023 14:03:10:070  INFO - Node Entry | session id:sess5766279 | ElibraryFlows:userMenu | Framework | userMenu |  |  | undefined
15/02/2023 14:03:20:118  INFO - Node Entry | session id:sess5766279 | ElibraryFlows:Exist | Framework | Exist | userMenu___utterance | 2^0.949999988079071^0^0 | undefined
15/02/2023 14:03:20:180  INFO - Node Entry | session id:sess5766279 | ElibraryFlows:ExistUser-Begin | Framework | ExistUser-Begin |  |  | undefined
15/02/2023 14:03:20:241  INFO - Node Entry | session id:sess5766279 | ElibraryFlows:ExistUser-userId | Framework | ExistUser-userId |  |  | undefined
15/02/2023 14:03:32:004  INFO - Node Entry | session id:sess5766279 | ElibraryFlows:ExistUser-password | Framework | ExistUser-password | userId___utterance | 100000^0.949999988079071^0^0 | undefined
15/02/2023 14:03:35:163  INFO - Node Entry | session id:sess5766279 | ElibraryFlows:ExistUser-passwordVerify | Framework | ExistUser-passwordVerify | password___utterance | 1111^0.949999988079071^0^0 | undefined
15/02/2023 14:03:37:466  INFO - Node Entry | session id:sess5766279 | ElibraryFlows:ExistUser-passCheck | Framework | ExistUser-passCheck |  |  | undefined
15/02/2023 14:03:37:529  INFO - Node Entry | session id:sess5766279 | ElibraryFlows:ExistUser-passwordEventAnnounce | Framework | ExistUser-passwordEventAnnounce |  |  | undefined
15/02/2023 14:03:37:607  INFO - Node Entry | session id:sess5766279 | ElibraryFlows:ExistUser-userId | Framework | ExistUser-userId |  |  | undefined
15/02/2023 14:03:56:569  INFO - Node Entry | session id:sess5766279 | ElibraryFlows:ExistUser-password | Framework | ExistUser-password | userId___utterance | 100000^0.949999988079071^0^0 | undefined
15/02/2023 14:03:59:040  INFO - Node Entry | session id:sess5766279 | ElibraryFlows:ExistUser-passwordVerify | Framework | ExistUser-passwordVerify | password___utterance | 1111^0.949999988079071^0^0 | undefined
15/02/2023 14:03:59:740  INFO - Node Entry | session id:sess5766279 | ElibraryFlows:ExistUser-passCheck | Framework | ExistUser-passCheck |  |  | undefined
15/02/2023 14:03:59:802  INFO - Node Entry | session id:sess5766279 | ElibraryFlows:ExistUser-CartFlow | Framework | ExistUser-CartFlow |  |  | undefined
15/02/2023 14:03:59:863  INFO - Node Entry | session id:sess5766279 | ElibraryFlows:CartMenuFlow-Begin | Framework | CartMenuFlow-Begin |  |  | undefined
15/02/2023 14:03:59:925  INFO - Node Entry | session id:sess5766279 | ElibraryFlows:CartMenuFlow-CartMenu | Framework | CartMenuFlow-CartMenu |  |  | undefined
15/02/2023 14:04:05:666  INFO - Node Entry | session id:sess5766279 | ElibraryFlows:CartMenuFlow-returnToSelection | Framework | CartMenuFlow-returnToSelection | CartMenu___utterance | 2^0.949999988079071^0^0 | undefined
15/02/2023 14:04:05:728  INFO - Node Entry | session id:sess5766279 | ElibraryFlows:ExistUser-CategoryMenu | Framework | ExistUser-CategoryMenu |  |  | undefined
15/02/2023 14:04:16:511  INFO - Node Entry | session id:sess5766279 | ElibraryFlows:ExistUser-bookSelectionByCategory | Framework | ExistUser-bookSelectionByCategory | CategoryMenu___utterance | 1^0.949999988079071^0^0 | undefined
15/02/2023 14:04:16:573  INFO - Node Entry | session id:sess5766279 | ElibraryFlows:BookSelectionByCategory-Begin | Framework | BookSelectionByCategory-Begin |  |  | undefined
15/02/2023 14:04:16:633  INFO - Node Entry | session id:sess5766279 | ElibraryFlows:BookSelectionByCategory-CategoryBooksCheck | Framework | BookSelectionByCategory-CategoryBooksCheck |  |  | undefined
15/02/2023 14:04:16:695  INFO - Node Entry | session id:sess5766279 | ElibraryFlows:BookSelectionByCategory-categoryDataCheck | Framework | BookSelectionByCategory-categoryDataCheck |  |  | undefined
15/02/2023 14:04:16:804  INFO - Node Entry | session id:sess5766279 | ElibraryFlows:BookSelectionByCategory-categorySwap | Framework | BookSelectionByCategory-categorySwap |  |  | undefined
15/02/2023 14:04:16:867  INFO - Node Entry | session id:sess5766279 | ElibraryFlows:BookSelectionByCategory-BookSelectionMenu | Framework | BookSelectionByCategory-BookSelectionMenu |  |  | undefined
15/02/2023 14:05:07:996  INFO - Node Entry | session id:sess5766279 | ElibraryFlows:BookSelectionByCategory-ReturnTocart | Framework | BookSelectionByCategory-ReturnTocart | BookSelectionMenu___utterance | 1^0.949999988079071^0^0 | undefined
15/02/2023 14:05:08:058  INFO - Node Entry | session id:sess5766279 | ElibraryFlows:ExistUser-bookAddData | Framework | ExistUser-bookAddData |  |  | undefined
15/02/2023 14:05:08:274  INFO - Node Entry | session id:sess5766279 | ElibraryFlows:ExistUser-BookAddedAnnouncement | Framework | ExistUser-BookAddedAnnouncement |  |  | undefined
15/02/2023 14:05:08:337  INFO - Node Entry | session id:sess5766279 | ElibraryFlows:ExistUser-CartFlow | Framework | ExistUser-CartFlow |  |  | undefined
15/02/2023 14:05:08:400  INFO - Node Entry | session id:sess5766279 | ElibraryFlows:CartMenuFlow-Begin | Framework | CartMenuFlow-Begin |  |  | undefined
15/02/2023 14:05:08:463  INFO - Node Entry | session id:sess5766279 | ElibraryFlows:CartMenuFlow-CartMenu | Framework | CartMenuFlow-CartMenu |  |  | undefined
15/02/2023 14:05:34:850  INFO - Node Entry | session id:sess5766279 | ElibraryFlows:CartMenuFlow-cartDataCheck | Framework | CartMenuFlow-cartDataCheck | CartMenu___utterance | 1^0.949999988079071^0^0 | undefined
15/02/2023 14:05:34:958  INFO - Node Entry | session id:sess5766279 | ElibraryFlows:CartMenuFlow-cartSwap | Framework | CartMenuFlow-cartSwap |  |  | undefined
15/02/2023 14:05:35:020  INFO - Node Entry | session id:sess5766279 | ElibraryFlows:CartMenuFlow-cartOptionsMenu | Framework | CartMenuFlow-cartOptionsMenu |  |  | undefined
15/02/2023 14:05:44:863  INFO - Node Entry | session id:sess5766279 | ElibraryFlows:CartMenuFlow-cartItemsMenu | Framework | CartMenuFlow-cartItemsMenu | cartOptionsMenu___utterance | 1^0.949999988079071^0^0 | undefined
15/02/2023 14:06:43:636  INFO - Node Entry | session id:sess5766279 | ElibraryFlows:CartMenuFlow-cartItemsMenuData | Framework | CartMenuFlow-cartItemsMenuData | cartItemsMenu___utterance | 1^0.949999988079071^0^0 | undefined
15/02/2023 14:06:43:699  INFO - Node Entry | session id:sess5766279 | ElibraryFlows:CartMenuFlow-cartEditMenu | Framework | CartMenuFlow-cartEditMenu |  |  | undefined
15/02/2023 14:06:55:020  INFO - Node Entry | session id:sess5766279 | ElibraryFlows:CartMenuFlow-productModifySwap | Framework | CartMenuFlow-productModifySwap | cartEditMenu___utterance | 1^0.949999988079071^0^0 | undefined
15/02/2023 14:06:55:082  INFO - Node Entry | session id:sess5766279 | ElibraryFlows:CartMenuFlow-cartProductCount | Framework | CartMenuFlow-cartProductCount |  |  | undefined
15/02/2023 14:07:00:165  INFO - Node Entry | session id:sess5766279 | ElibraryFlows:CartMenuFlow-cartModifyCountData | Framework | CartMenuFlow-cartModifyCountData | cartProductCount___utterance | 12^0.949999988079071^0^0 | undefined
15/02/2023 14:07:00:397  INFO - Node Entry | session id:sess5766279 | ElibraryFlows:CartMenuFlow-cartEditAnnounce | Framework | CartMenuFlow-cartEditAnnounce |  |  | undefined
15/02/2023 14:07:03:503  INFO - Node Entry | session id:sess5766279 | ElibraryFlows:CartMenuFlow-CartMenu | Framework | CartMenuFlow-CartMenu |  |  | undefined
15/02/2023 14:07:09:240  INFO - Node Entry | session id:sess5766279 | ElibraryFlows:hangupData | Framework | hangupData |  |  | undefined
15/02/2023 14:07:09:302  INFO - Node Entry | session id:sess5766279 | ElibraryFlows:ivrInfoData | Framework | ivrInfoData |  |  | undefined
15/02/2023 14:07:09:800  INFO - Node Entry | session id:sess5766279 | ElibraryFlows:Exit | Framework | Exit |  |  | undefined
15/02/2023 14:07:09:801  INFO - End | session id:sess5766279 | ElibraryFlows:Exit | CallEnd | Call End here |  |  | undefined
15/02/2023 14:07:09:801  INFO - Application Exit | session id:sess5766279 | ElibraryFlows:Exit | Framework | Application Exiting |  |  | undefined
15/02/2023 14:25:14:034  INFO - Node Entry | session id:sess5135214 | ElibraryFlows:Start | Framework | Start |  |  | 
15/02/2023 14:25:14:258  INFO - Node Entry | session id:sess5135214 | ElibraryFlows:Welcome | Framework | Welcome |  |  | undefined
15/02/2023 14:25:14:333  INFO - Start | session id:sess5135214 | ElibraryFlows:Welcome | wecome start | Welcome Announcement start |  |  | undefined
15/02/2023 14:25:14:334  INFO - In Progress | session id:sess5135214 | ElibraryFlows:Welcome | Welcome | Welcome Announcement Stop |  |  | undefined
15/02/2023 14:25:19:812  INFO - Node Entry | session id:sess5135214 | ElibraryFlows:langMenu | Framework | langMenu |  |  | undefined
15/02/2023 14:25:30:761  INFO - Node Entry | session id:sess5135214 | ElibraryFlows:LanguageAnnounce | Framework | LanguageAnnounce | langMenu___utterance | 2^0.949999988079071^0^0 | undefined
15/02/2023 14:25:30:838  INFO - Node Entry | session id:sess5135214 | ElibraryFlows:userMenu | Framework | userMenu |  |  | undefined
15/02/2023 14:25:32:508  INFO - Node Entry | session id:sess5135214 | ElibraryFlows:Exist | Framework | Exist | userMenu___utterance | 2^0.949999988079071^0^0 | undefined
