14/02/2023 10:29:57:805  INFO - Node Entry | session id:sess7940369 | ElibraryFlows:Start | Framework | Start |  |  | 
14/02/2023 12:42:44:578  INFO - Node Entry | session id:sess2949458 | ElibraryFlows:ExistUser-passCheck | Framework | ExistUser-passCheck |  |  | undefined
14/02/2023 12:42:44:640  INFO - Node Entry | session id:sess2949458 | ElibraryFlows:ExistUser-CartFlow | Framework | ExistUser-CartFlow |  |  | undefined
14/02/2023 12:42:44:702  INFO - Node Entry | session id:sess2949458 | ElibraryFlows:CartMenuFlow-Begin | Framework | CartMenuFlow-Begin |  |  | undefined
14/02/2023 12:42:44:764  INFO - Node Entry | session id:sess2949458 | ElibraryFlows:CartMenuFlow-CartMenu | Framework | CartMenuFlow-CartMenu |  |  | undefined
14/02/2023 12:42:50:538  INFO - Node Entry | session id:sess2949458 | ElibraryFlows:CartMenuFlow-cartDataCheck | Framework | CartMenuFlow-cartDataCheck | CartMenu___utterance | 1^0.949999988079071^0^0 | undefined
14/02/2023 12:42:50:646  INFO - Node Entry | session id:sess2949458 | ElibraryFlows:CartMenuFlow-cartSwap | Framework | CartMenuFlow-cartSwap |  |  | undefined
14/02/2023 12:42:50:708  INFO - Node Entry | session id:sess2949458 | ElibraryFlows:CartMenuFlow-cartDataAnnounce | Framework | CartMenuFlow-cartDataAnnounce |  |  | undefined
14/02/2023 12:42:50:911  INFO - Node Entry | session id:sess2949458 | ElibraryFlows:CartMenuFlow-cartOptionsMenu | Framework | CartMenuFlow-cartOptionsMenu |  |  | undefined
14/02/2023 12:42:59:491  INFO - Node Entry | session id:sess2949458 | ElibraryFlows:CartMenuFlow-cartEditMenu | Framework | CartMenuFlow-cartEditMenu | cartOptionsMenu___utterance | 1^0.949999988079071^0^0 | undefined
14/02/2023 12:57:36:355  INFO - Node Entry | session id:sess4866534 | ElibraryFlows:Start | Framework | Start |  |  | 
14/02/2023 12:57:36:585  INFO - Node Entry | session id:sess4866534 | ElibraryFlows:Welcome | Framework | Welcome |  |  | undefined
14/02/2023 12:57:36:686  INFO - Start | session id:sess4866534 | ElibraryFlows:Welcome | wecome start | Welcome Announcement start |  |  | undefined
14/02/2023 12:57:36:687  INFO - In Progress | session id:sess4866534 | ElibraryFlows:Welcome | Welcome | Welcome Announcement Stop |  |  | undefined
14/02/2023 12:57:42:190  INFO - Node Entry | session id:sess4866534 | ElibraryFlows:langMenu | Framework | langMenu |  |  | undefined
14/02/2023 12:58:05:132  INFO - Node Entry | session id:sess4866534 | ElibraryFlows:LanguageAnnounce | Framework | LanguageAnnounce | langMenu___utterance | 2^0.949999988079071^0^0 | undefined
14/02/2023 12:58:05:209  INFO - Node Entry | session id:sess4866534 | ElibraryFlows:userMenu | Framework | userMenu |  |  | undefined
14/02/2023 12:58:09:063  INFO - Node Entry | session id:sess4866534 | ElibraryFlows:Exist | Framework | Exist | userMenu___utterance | 2^0.949999988079071^0^0 | undefined
14/02/2023 12:58:09:142  INFO - Node Entry | session id:sess4866534 | ElibraryFlows:ExistUser-Begin | Framework | ExistUser-Begin |  |  | undefined
14/02/2023 12:58:09:203  INFO - Node Entry | session id:sess4866534 | ElibraryFlows:ExistUser-userId | Framework | ExistUser-userId |  |  | undefined
14/02/2023 12:58:15:179  INFO - Node Entry | session id:sess4866534 | ElibraryFlows:ExistUser-password | Framework | ExistUser-password | userId___utterance | 100000^0.949999988079071^0^0 | undefined
14/02/2023 12:58:19:066  INFO - Node Entry | session id:sess4866534 | ElibraryFlows:ExistUser-passwordVerify | Framework | ExistUser-passwordVerify | password___utterance | 1111^0.949999988079071^0^0 | undefined
14/02/2023 12:58:20:623  INFO - Node Entry | session id:sess4866534 | ElibraryFlows:ExistUser-passCheck | Framework | ExistUser-passCheck |  |  | undefined
14/02/2023 12:58:20:686  INFO - Node Entry | session id:sess4866534 | ElibraryFlows:ExistUser-CartFlow | Framework | ExistUser-CartFlow |  |  | undefined
14/02/2023 12:58:20:748  INFO - Node Entry | session id:sess4866534 | ElibraryFlows:CartMenuFlow-Begin | Framework | CartMenuFlow-Begin |  |  | undefined
14/02/2023 12:58:20:811  INFO - Node Entry | session id:sess4866534 | ElibraryFlows:CartMenuFlow-CartMenu | Framework | CartMenuFlow-CartMenu |  |  | undefined
14/02/2023 12:58:35:736  INFO - Node Entry | session id:sess4866534 | ElibraryFlows:CartMenuFlow-cartDataCheck | Framework | CartMenuFlow-cartDataCheck | CartMenu___utterance | 1^0.949999988079071^0^0 | undefined
14/02/2023 12:58:35:922  INFO - Node Entry | session id:sess4866534 | ElibraryFlows:CartMenuFlow-cartSwap | Framework | CartMenuFlow-cartSwap |  |  | undefined
14/02/2023 12:58:35:984  INFO - Node Entry | session id:sess4866534 | ElibraryFlows:CartMenuFlow-cartDataAnnounce | Framework | CartMenuFlow-cartDataAnnounce |  |  | undefined
14/02/2023 12:58:36:234  INFO - Node Entry | session id:sess4866534 | ElibraryFlows:CartMenuFlow-cartOptionsMenu | Framework | CartMenuFlow-cartOptionsMenu |  |  | undefined
14/02/2023 12:58:59:477  INFO - Node Entry | session id:sess4866534 | ElibraryFlows:CartMenuFlow-returnToSelection | Framework | CartMenuFlow-returnToSelection | cartOptionsMenu___utterance | 2^0.949999988079071^0^0 | undefined
14/02/2023 12:58:59:538  INFO - Node Entry | session id:sess4866534 | ElibraryFlows:ExistUser-CategoryMenu | Framework | ExistUser-CategoryMenu |  |  | undefined
14/02/2023 12:59:21:973  INFO - Node Entry | session id:sess4866534 | ElibraryFlows:hangupData | Framework | hangupData |  |  | undefined
14/02/2023 12:59:22:035  INFO - Node Entry | session id:sess4866534 | ElibraryFlows:ivrInfoData | Framework | ivrInfoData |  |  | undefined
14/02/2023 12:59:22:780  INFO - Node Entry | session id:sess4866534 | ElibraryFlows:Exit | Framework | Exit |  |  | undefined
14/02/2023 12:59:22:783  INFO - End | session id:sess4866534 | ElibraryFlows:Exit | CallEnd | Call End here |  |  | undefined
14/02/2023 12:59:22:784  INFO - Application Exit | session id:sess4866534 | ElibraryFlows:Exit | Framework | Application Exiting |  |  | undefined
14/02/2023 13:04:04:176  INFO - Node Entry | session id:sess5383149 | ElibraryFlows:Start | Framework | Start |  |  | 
14/02/2023 13:04:04:356  INFO - Node Entry | session id:sess5383149 | ElibraryFlows:Welcome | Framework | Welcome |  |  | undefined
14/02/2023 13:04:04:445  INFO - Start | session id:sess5383149 | ElibraryFlows:Welcome | wecome start | Welcome Announcement start |  |  | undefined
14/02/2023 13:04:04:445  INFO - In Progress | session id:sess5383149 | ElibraryFlows:Welcome | Welcome | Welcome Announcement Stop |  |  | undefined
14/02/2023 13:04:09:898  INFO - Node Entry | session id:sess5383149 | ElibraryFlows:langMenu | Framework | langMenu |  |  | undefined
14/02/2023 13:04:12:555  INFO - Node Entry | session id:sess5383149 | ElibraryFlows:LanguageAnnounce | Framework | LanguageAnnounce | langMenu___utterance | 1^0.949999988079071^0^0 | undefined
14/02/2023 13:04:12:631  INFO - Node Entry | session id:sess5383149 | ElibraryFlows:userMenu | Framework | userMenu |  |  | undefined
14/02/2023 13:04:24:458  INFO - Node Entry | session id:sess5383149 | ElibraryFlows:Exist | Framework | Exist | userMenu___utterance | 2^0.949999988079071^0^0 | undefined
14/02/2023 13:04:24:534  INFO - Node Entry | session id:sess5383149 | ElibraryFlows:ExistUser-Begin | Framework | ExistUser-Begin |  |  | undefined
14/02/2023 13:04:24:596  INFO - Node Entry | session id:sess5383149 | ElibraryFlows:ExistUser-userId | Framework | ExistUser-userId |  |  | undefined
14/02/2023 13:04:35:581  INFO - Node Entry | session id:sess5383149 | ElibraryFlows:ExistUser-password | Framework | ExistUser-password | userId___utterance | 100000^0.949999988079071^0^1 | undefined
14/02/2023 13:04:42:320  INFO - Node Entry | session id:sess5383149 | ElibraryFlows:ExistUser-passwordVerify | Framework | ExistUser-passwordVerify | password___utterance | 1111^0.949999988079071^0^0 | undefined
14/02/2023 13:04:42:881  INFO - Node Entry | session id:sess5383149 | ElibraryFlows:ExistUser-passCheck | Framework | ExistUser-passCheck |  |  | undefined
14/02/2023 13:04:42:945  INFO - Node Entry | session id:sess5383149 | ElibraryFlows:ExistUser-CartFlow | Framework | ExistUser-CartFlow |  |  | undefined
14/02/2023 13:04:43:007  INFO - Node Entry | session id:sess5383149 | ElibraryFlows:CartMenuFlow-Begin | Framework | CartMenuFlow-Begin |  |  | undefined
14/02/2023 13:04:43:069  INFO - Node Entry | session id:sess5383149 | ElibraryFlows:CartMenuFlow-CartMenu | Framework | CartMenuFlow-CartMenu |  |  | undefined
14/02/2023 13:04:48:891  INFO - Node Entry | session id:sess5383149 | ElibraryFlows:CartMenuFlow-returnToSelection | Framework | CartMenuFlow-returnToSelection | CartMenu___utterance | 2^0.949999988079071^0^0 | undefined
14/02/2023 13:04:48:952  INFO - Node Entry | session id:sess5383149 | ElibraryFlows:ExistUser-CategoryMenu | Framework | ExistUser-CategoryMenu |  |  | undefined
14/02/2023 13:04:53:698  INFO - Node Entry | session id:sess5383149 | ElibraryFlows:ExistUser-bookSelectionByCategory | Framework | ExistUser-bookSelectionByCategory | CategoryMenu___utterance | 2^0.949999988079071^0^0 | undefined
14/02/2023 13:04:53:761  INFO - Node Entry | session id:sess5383149 | ElibraryFlows:BookSelectionByCategory-Begin | Framework | BookSelectionByCategory-Begin |  |  | undefined
14/02/2023 13:04:53:823  INFO - Node Entry | session id:sess5383149 | ElibraryFlows:BookSelectionByCategory-CategoryBooksCheck | Framework | BookSelectionByCategory-CategoryBooksCheck |  |  | undefined
14/02/2023 13:04:53:886  INFO - Node Entry | session id:sess5383149 | ElibraryFlows:BookSelectionByCategory-BookSelectionMenu | Framework | BookSelectionByCategory-BookSelectionMenu |  |  | undefined
14/02/2023 13:05:02:837  INFO - Node Entry | session id:sess5383149 | ElibraryFlows:BookSelectionByCategory-ReturnTocart | Framework | BookSelectionByCategory-ReturnTocart | BookSelectionMenu___utterance | 1^0.949999988079071^0^0 | undefined
14/02/2023 13:05:02:900  INFO - Node Entry | session id:sess5383149 | ElibraryFlows:ExistUser-bookAddData | Framework | ExistUser-bookAddData |  |  | undefined
14/02/2023 13:05:03:206  INFO - Node Entry | session id:sess5383149 | ElibraryFlows:ExistUser-BookAddedAnnouncement | Framework | ExistUser-BookAddedAnnouncement |  |  | undefined
14/02/2023 13:05:03:268  INFO - Node Entry | session id:sess5383149 | ElibraryFlows:badfetchData | Framework | badfetchData |  |  | undefined
14/02/2023 13:05:03:330  INFO - Node Entry | session id:sess5383149 | ElibraryFlows:CallDisconnect | Framework | CallDisconnect |  |  | undefined
14/02/2023 13:05:06:926  INFO - Node Entry | session id:sess5383149 | ElibraryFlows:ivrInfoData | Framework | ivrInfoData |  | ^^0^0 | undefined
14/02/2023 13:05:07:562  INFO - Node Entry | session id:sess5383149 | ElibraryFlows:Exit | Framework | Exit |  |  | undefined
14/02/2023 13:05:07:564  INFO - End | session id:sess5383149 | ElibraryFlows:Exit | CallEnd | Call End here |  |  | undefined
14/02/2023 13:05:07:565  INFO - Application Exit | session id:sess5383149 | ElibraryFlows:Exit | Framework | Application Exiting |  |  | undefined
14/02/2023 13:11:53:337  INFO - Node Entry | session id:sess8541608 | ElibraryFlows:Start | Framework | Start |  |  | 
14/02/2023 13:11:53:531  INFO - Node Entry | session id:sess8541608 | ElibraryFlows:Welcome | Framework | Welcome |  |  | undefined
14/02/2023 13:11:53:613  INFO - Start | session id:sess8541608 | ElibraryFlows:Welcome | wecome start | Welcome Announcement start |  |  | undefined
14/02/2023 13:11:53:613  INFO - In Progress | session id:sess8541608 | ElibraryFlows:Welcome | Welcome | Welcome Announcement Stop |  |  | undefined
14/02/2023 13:11:59:126  INFO - Node Entry | session id:sess8541608 | ElibraryFlows:langMenu | Framework | langMenu |  |  | undefined
14/02/2023 13:12:09:851  INFO - Node Entry | session id:sess8541608 | ElibraryFlows:LanguageAnnounce | Framework | LanguageAnnounce | langMenu___utterance | 1^0.949999988079071^0^0 | undefined
14/02/2023 13:12:09:929  INFO - Node Entry | session id:sess8541608 | ElibraryFlows:userMenu | Framework | userMenu |  |  | undefined
14/02/2023 13:12:21:321  INFO - Node Entry | session id:sess8541608 | ElibraryFlows:Exist | Framework | Exist | userMenu___utterance | 2^0.949999988079071^0^0 | undefined
14/02/2023 13:12:21:383  INFO - Node Entry | session id:sess8541608 | ElibraryFlows:ExistUser-Begin | Framework | ExistUser-Begin |  |  | undefined
14/02/2023 13:12:21:445  INFO - Node Entry | session id:sess8541608 | ElibraryFlows:ExistUser-userId | Framework | ExistUser-userId |  |  | undefined
14/02/2023 13:12:26:412  INFO - Node Entry | session id:sess8541608 | ElibraryFlows:ExistUser-password | Framework | ExistUser-password | userId___utterance | 100001^0.949999988079071^0^0 | undefined
14/02/2023 13:12:29:882  INFO - Node Entry | session id:sess8541608 | ElibraryFlows:ExistUser-passwordVerify | Framework | ExistUser-passwordVerify | password___utterance | 2222^0.949999988079071^0^0 | undefined
14/02/2023 13:12:30:301  INFO - Node Entry | session id:sess8541608 | ElibraryFlows:ExistUser-passCheck | Framework | ExistUser-passCheck |  |  | undefined
14/02/2023 13:12:30:364  INFO - Node Entry | session id:sess8541608 | ElibraryFlows:ExistUser-CartFlow | Framework | ExistUser-CartFlow |  |  | undefined
14/02/2023 13:12:30:424  INFO - Node Entry | session id:sess8541608 | ElibraryFlows:CartMenuFlow-Begin | Framework | CartMenuFlow-Begin |  |  | undefined
14/02/2023 13:12:30:487  INFO - Node Entry | session id:sess8541608 | ElibraryFlows:CartMenuFlow-CartMenu | Framework | CartMenuFlow-CartMenu |  |  | undefined
14/02/2023 13:12:34:205  INFO - Node Entry | session id:sess8541608 | ElibraryFlows:CartMenuFlow-returnToSelection | Framework | CartMenuFlow-returnToSelection | CartMenu___utterance | 2^0.949999988079071^0^0 | undefined
14/02/2023 13:12:34:268  INFO - Node Entry | session id:sess8541608 | ElibraryFlows:ExistUser-CategoryMenu | Framework | ExistUser-CategoryMenu |  |  | undefined
14/02/2023 13:12:37:152  INFO - Node Entry | session id:sess8541608 | ElibraryFlows:ExistUser-bookSelectionByCategory | Framework | ExistUser-bookSelectionByCategory | CategoryMenu___utterance | 1^0.949999988079071^0^0 | undefined
14/02/2023 13:12:37:214  INFO - Node Entry | session id:sess8541608 | ElibraryFlows:BookSelectionByCategory-Begin | Framework | BookSelectionByCategory-Begin |  |  | undefined
14/02/2023 13:12:37:276  INFO - Node Entry | session id:sess8541608 | ElibraryFlows:BookSelectionByCategory-CategoryBooksCheck | Framework | BookSelectionByCategory-CategoryBooksCheck |  |  | undefined
14/02/2023 13:12:37:338  INFO - Node Entry | session id:sess8541608 | ElibraryFlows:BookSelectionByCategory-BookSelectionMenu | Framework | BookSelectionByCategory-BookSelectionMenu |  |  | undefined
14/02/2023 13:12:40:053  INFO - Node Entry | session id:sess8541608 | ElibraryFlows:BookSelectionByCategory-ReturnTocart | Framework | BookSelectionByCategory-ReturnTocart | BookSelectionMenu___utterance | 2^0.949999988079071^0^0 | undefined
14/02/2023 13:12:40:116  INFO - Node Entry | session id:sess8541608 | ElibraryFlows:ExistUser-bookAddData | Framework | ExistUser-bookAddData |  |  | undefined
14/02/2023 13:12:40:301  INFO - Node Entry | session id:sess8541608 | ElibraryFlows:ExistUser-BookAddedAnnouncement | Framework | ExistUser-BookAddedAnnouncement |  |  | undefined
14/02/2023 13:12:40:364  INFO - Node Entry | session id:sess8541608 | ElibraryFlows:badfetchData | Framework | badfetchData |  |  | undefined
14/02/2023 13:12:40:426  INFO - Node Entry | session id:sess8541608 | ElibraryFlows:CallDisconnect | Framework | CallDisconnect |  |  | undefined
14/02/2023 13:12:44:026  INFO - Node Entry | session id:sess8541608 | ElibraryFlows:ivrInfoData | Framework | ivrInfoData |  | ^^0^0 | undefined
14/02/2023 13:12:44:741  INFO - Node Entry | session id:sess8541608 | ElibraryFlows:Exit | Framework | Exit |  |  | undefined
14/02/2023 13:12:44:742  INFO - End | session id:sess8541608 | ElibraryFlows:Exit | CallEnd | Call End here |  |  | undefined
14/02/2023 13:12:44:742  INFO - Application Exit | session id:sess8541608 | ElibraryFlows:Exit | Framework | Application Exiting |  |  | undefined
14/02/2023 13:16:18:630  INFO - Node Entry | session id:sess9618776 | ElibraryFlows:Start | Framework | Start |  |  | 
14/02/2023 13:16:18:828  INFO - Node Entry | session id:sess9618776 | ElibraryFlows:Welcome | Framework | Welcome |  |  | undefined
14/02/2023 13:16:18:923  INFO - Start | session id:sess9618776 | ElibraryFlows:Welcome | wecome start | Welcome Announcement start |  |  | undefined
14/02/2023 13:16:18:924  INFO - In Progress | session id:sess9618776 | ElibraryFlows:Welcome | Welcome | Welcome Announcement Stop |  |  | undefined
14/02/2023 13:16:24:411  INFO - Node Entry | session id:sess9618776 | ElibraryFlows:langMenu | Framework | langMenu |  |  | undefined
14/02/2023 13:16:28:646  INFO - Node Entry | session id:sess9618776 | ElibraryFlows:LanguageAnnounce | Framework | LanguageAnnounce | langMenu___utterance | 2^0.949999988079071^0^0 | undefined
14/02/2023 13:16:28:724  INFO - Node Entry | session id:sess9618776 | ElibraryFlows:userMenu | Framework | userMenu |  |  | undefined
14/02/2023 13:16:32:604  INFO - Node Entry | session id:sess9618776 | ElibraryFlows:Exist | Framework | Exist | userMenu___utterance | 2^0.949999988079071^0^0 | undefined
14/02/2023 13:16:32:666  INFO - Node Entry | session id:sess9618776 | ElibraryFlows:ExistUser-Begin | Framework | ExistUser-Begin |  |  | undefined
14/02/2023 13:16:32:728  INFO - Node Entry | session id:sess9618776 | ElibraryFlows:ExistUser-userId | Framework | ExistUser-userId |  |  | undefined
14/02/2023 13:16:37:483  INFO - Node Entry | session id:sess9618776 | ElibraryFlows:ExistUser-password | Framework | ExistUser-password | userId___utterance | 100000^0.949999988079071^0^0 | undefined
14/02/2023 13:16:43:175  INFO - Node Entry | session id:sess9618776 | ElibraryFlows:ExistUser-passwordVerify | Framework | ExistUser-passwordVerify | password___utterance | 1111^0.949999988079071^0^0 | undefined
14/02/2023 13:16:43:578  INFO - Node Entry | session id:sess9618776 | ElibraryFlows:ExistUser-passCheck | Framework | ExistUser-passCheck |  |  | undefined
14/02/2023 13:16:43:641  INFO - Node Entry | session id:sess9618776 | ElibraryFlows:ExistUser-CartFlow | Framework | ExistUser-CartFlow |  |  | undefined
14/02/2023 13:16:43:701  INFO - Node Entry | session id:sess9618776 | ElibraryFlows:CartMenuFlow-Begin | Framework | CartMenuFlow-Begin |  |  | undefined
14/02/2023 13:16:43:763  INFO - Node Entry | session id:sess9618776 | ElibraryFlows:CartMenuFlow-CartMenu | Framework | CartMenuFlow-CartMenu |  |  | undefined
14/02/2023 13:16:51:405  INFO - Node Entry | session id:sess9618776 | ElibraryFlows:CartMenuFlow-returnToSelection | Framework | CartMenuFlow-returnToSelection | CartMenu___utterance | 2^0.949999988079071^0^1 | undefined
14/02/2023 13:16:51:467  INFO - Node Entry | session id:sess9618776 | ElibraryFlows:ExistUser-CategoryMenu | Framework | ExistUser-CategoryMenu |  |  | undefined
14/02/2023 13:16:54:121  INFO - Node Entry | session id:sess9618776 | ElibraryFlows:ExistUser-bookSelectionByCategory | Framework | ExistUser-bookSelectionByCategory | CategoryMenu___utterance | 1^0.949999988079071^0^0 | undefined
14/02/2023 13:16:54:183  INFO - Node Entry | session id:sess9618776 | ElibraryFlows:BookSelectionByCategory-Begin | Framework | BookSelectionByCategory-Begin |  |  | undefined
14/02/2023 13:16:54:243  INFO - Node Entry | session id:sess9618776 | ElibraryFlows:BookSelectionByCategory-CategoryBooksCheck | Framework | BookSelectionByCategory-CategoryBooksCheck |  |  | undefined
14/02/2023 13:16:54:305  INFO - Node Entry | session id:sess9618776 | ElibraryFlows:BookSelectionByCategory-BookSelectionMenu | Framework | BookSelectionByCategory-BookSelectionMenu |  |  | undefined
14/02/2023 13:17:09:318  INFO - Node Entry | session id:sess9618776 | ElibraryFlows:BookSelectionByCategory-ReturnTocart | Framework | BookSelectionByCategory-ReturnTocart | BookSelectionMenu___utterance | 1^0.949999988079071^0^0 | undefined
14/02/2023 13:17:09:379  INFO - Node Entry | session id:sess9618776 | ElibraryFlows:ExistUser-bookAddData | Framework | ExistUser-bookAddData |  |  | undefined
14/02/2023 13:17:09:612  INFO - Node Entry | session id:sess9618776 | ElibraryFlows:ExistUser-BookAddedAnnouncement | Framework | ExistUser-BookAddedAnnouncement |  |  | undefined
14/02/2023 13:17:09:688 ERROR - In Progress | session id:sess9618776 | ElibraryFlows:ExistUser-BookAddedAnnouncement |  | com.avaya.sce.runtimecommon.SCERuntimeException: Unable to get session variable: mmenuCommon:bookAddedtoCart | Exception stack trace | Error processing request
 EXCEPTION> 
com.avaya.sce.runtimecommon.SCERuntimeException: Unable to get session variable: mmenuCommon:bookAddedtoCart
	at com.avaya.sce.runtime.PhraseVariableElement.getPhrases(PhraseVariableElement.java:324)
	at com.avaya.sce.runtime.vxml.OutputGenerator.promptMiddle(OutputGenerator.java:1048)
	at com.avaya.sce.runtime.Prompt.generate(Prompt.java:292)
	at com.avaya.sce.runtime.Form.handleRequest(Form.java:263)
	at com.avaya.sce.runtime.AppDocument.processRequest(AppDocument.java:343)
	at com.avaya.sce.runtime.SCEServlet.requestHandler(SCEServlet.java:247)
	at com.avaya.sce.runtime.SCEServlet.doPost(SCEServlet.java:148)
	at javax.servlet.http.HttpServlet.service(HttpServlet.java:652)
	at javax.servlet.http.HttpServlet.service(HttpServlet.java:733)
	at org.apache.catalina.core.ApplicationFilterChain.internalDoFilter(ApplicationFilterChain.java:231)
	at org.apache.catalina.core.ApplicationFilterChain.doFilter(ApplicationFilterChain.java:166)
	at org.apache.tomcat.websocket.server.WsFilter.doFilter(WsFilter.java:53)
	at org.apache.catalina.core.ApplicationFilterChain.internalDoFilter(ApplicationFilterChain.java:193)
	at org.apache.catalina.core.ApplicationFilterChain.doFilter(ApplicationFilterChain.java:166)
	at org.apache.logging.log4j.web.Log4jServletFilter.doFilter(Log4jServletFilter.java:64)
	at org.apache.catalina.core.ApplicationFilterChain.internalDoFilter(ApplicationFilterChain.java:193)
	at org.apache.catalina.core.ApplicationFilterChain.doFilter(ApplicationFilterChain.java:166)
	at org.apache.catalina.core.ApplicationDispatcher.invoke(ApplicationDispatcher.java:712)
	at org.apache.catalina.core.ApplicationDispatcher.processRequest(ApplicationDispatcher.java:459)
	at org.apache.catalina.core.ApplicationDispatcher.doForward(ApplicationDispatcher.java:384)
	at org.apache.catalina.core.ApplicationDispatcher.forward(ApplicationDispatcher.java:312)
	at com.avaya.sce.runtime.SCEServlet.forward(SCEServlet.java:1454)
	at com.avaya.sce.runtime.Data.handleRequest(Data.java:184)
	at com.avaya.sce.runtime.AppServlet.processRequest(AppServlet.java:96)
	at com.avaya.sce.runtime.SCEServlet.requestHandler(SCEServlet.java:247)
	at com.avaya.sce.runtime.SCEServlet.doPost(SCEServlet.java:148)
	at javax.servlet.http.HttpServlet.service(HttpServlet.java:652)
	at javax.servlet.http.HttpServlet.service(HttpServlet.java:733)
	at org.apache.catalina.core.ApplicationFilterChain.internalDoFilter(ApplicationFilterChain.java:231)
	at org.apache.catalina.core.ApplicationFilterChain.doFilter(ApplicationFilterChain.java:166)
	at org.apache.tomcat.websocket.server.WsFilter.doFilter(WsFilter.java:53)
	at org.apache.catalina.core.ApplicationFilterChain.internalDoFilter(ApplicationFilterChain.java:193)
	at org.apache.catalina.core.ApplicationFilterChain.doFilter(ApplicationFilterChain.java:166)
	at org.apache.logging.log4j.web.Log4jServletFilter.doFilter(Log4jServletFilter.java:64)
	at org.apache.catalina.core.ApplicationFilterChain.internalDoFilter(ApplicationFilterChain.java:193)
	at org.apache.catalina.core.ApplicationFilterChain.doFilter(ApplicationFilterChain.java:166)
	at org.apache.catalina.core.ApplicationDispatcher.invoke(ApplicationDispatcher.java:712)
	at org.apache.catalina.core.ApplicationDispatcher.processRequest(ApplicationDispatcher.java:459)
	at org.apache.catalina.core.ApplicationDispatcher.doForward(ApplicationDispatcher.java:384)
	at org.apache.catalina.core.ApplicationDispatcher.forward(ApplicationDispatcher.java:312)
	at com.avaya.sce.runtime.SCEServlet.forward(SCEServlet.java:1454)
	at com.avaya.sce.runtime.SubflowReturn.handleRequest(SubflowReturn.java:120)
	at com.avaya.sce.runtime.AppServlet.processRequest(AppServlet.java:96)
	at com.avaya.sce.runtime.SCEServlet.requestHandler(SCEServlet.java:247)
	at com.avaya.sce.runtime.SCEServlet.doPost(SCEServlet.java:148)
	at javax.servlet.http.HttpServlet.service(HttpServlet.java:652)
	at javax.servlet.http.HttpServlet.service(HttpServlet.java:733)
	at org.apache.catalina.core.ApplicationFilterChain.internalDoFilter(ApplicationFilterChain.java:231)
	at org.apache.catalina.core.ApplicationFilterChain.doFilter(ApplicationFilterChain.java:166)
	at org.apache.tomcat.websocket.server.WsFilter.doFilter(WsFilter.java:53)
	at org.apache.catalina.core.ApplicationFilterChain.internalDoFilter(ApplicationFilterChain.java:193)
	at org.apache.catalina.core.ApplicationFilterChain.doFilter(ApplicationFilterChain.java:166)
	at org.apache.logging.log4j.web.Log4jServletFilter.doFilter(Log4jServletFilter.java:71)
	at org.apache.catalina.core.ApplicationFilterChain.internalDoFilter(ApplicationFilterChain.java:193)
	at org.apache.catalina.core.ApplicationFilterChain.doFilter(ApplicationFilterChain.java:166)
	at org.apache.catalina.core.StandardWrapperValve.invoke(StandardWrapperValve.java:202)
	at org.apache.catalina.core.StandardContextValve.invoke(StandardContextValve.java:97)
	at org.apache.catalina.authenticator.AuthenticatorBase.invoke(AuthenticatorBase.java:542)
	at org.apache.catalina.core.StandardHostValve.invoke(StandardHostValve.java:143)
	at org.apache.catalina.valves.ErrorReportValve.invoke(ErrorReportValve.java:92)
	at org.apache.catalina.valves.AbstractAccessLogValve.invoke(AbstractAccessLogValve.java:690)
	at org.apache.catalina.core.StandardEngineValve.invoke(StandardEngineValve.java:78)
	at org.apache.catalina.connector.CoyoteAdapter.service(CoyoteAdapter.java:343)
	at org.apache.coyote.http11.Http11Processor.service(Http11Processor.java:374)
	at org.apache.coyote.AbstractProcessorLight.process(AbstractProcessorLight.java:65)
	at org.apache.coyote.AbstractProtocol$ConnectionHandler.process(AbstractProtocol.java:868)
	at org.apache.tomcat.util.net.NioEndpoint$SocketProcessor.doRun(NioEndpoint.java:1590)
	at org.apache.tomcat.util.net.SocketProcessorBase.run(SocketProcessorBase.java:49)
	at java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1149)
	at java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:624)
	at org.apache.tomcat.util.threads.TaskThread$WrappingRunnable.run(TaskThread.java:61)
	at java.lang.Thread.run(Thread.java:750)
 | undefined
14/02/2023 13:17:09:768  INFO - Node Entry | session id:sess9618776 | ElibraryFlows:runtimeData | Framework | runtimeData |  |  | undefined
14/02/2023 13:17:09:829  INFO - Node Entry | session id:sess9618776 | ElibraryFlows:CallDisconnect | Framework | CallDisconnect |  |  | undefined
14/02/2023 13:17:13:413  INFO - Node Entry | session id:sess9618776 | ElibraryFlows:ivrInfoData | Framework | ivrInfoData |  | ^^0^0 | undefined
14/02/2023 13:17:14:049  INFO - Node Entry | session id:sess9618776 | ElibraryFlows:Exit | Framework | Exit |  |  | undefined
14/02/2023 13:17:14:051  INFO - End | session id:sess9618776 | ElibraryFlows:Exit | CallEnd | Call End here |  |  | undefined
14/02/2023 13:17:14:051  INFO - Application Exit | session id:sess9618776 | ElibraryFlows:Exit | Framework | Application Exiting |  |  | undefined
14/02/2023 13:19:01:998  INFO - Node Entry | session id:sess3267645 | ElibraryFlows:Start | Framework | Start |  |  | 
