10/01/2023 11:47:22:600  INFO - Node Entry | session id:sess848133 | ELibrary:Start | Framework | Start |  |  | 
10/01/2023 13:02:14:685  INFO - Node Entry | session id:sess6000035 | ELibrary:Start | Framework | Start |  |  | 
10/01/2023 13:02:15:025  INFO - Node Entry | session id:sess6000035 | ELibrary:Welcome | Framework | Welcome |  |  | undefined
10/01/2023 13:02:15:045  INFO - Start | session id:sess6000035 | ELibrary:Welcome | wecome start | Welcome Announcement start |  |  | undefined
10/01/2023 13:02:15:045  INFO - In Progress | session id:sess6000035 | ELibrary:Welcome | Welcome | Welcome Announcement Stop |  |  | undefined
10/01/2023 13:02:20:842  INFO - Node Entry | session id:sess6000035 | ELibrary:langMenu | Framework | langMenu |  |  | undefined
10/01/2023 13:02:25:197  INFO - Node Entry | session id:sess6000035 | ELibrary:hangupData | Framework | hangupData |  |  | undefined
10/01/2023 13:02:25:258  INFO - Node Entry | session id:sess6000035 | ELibrary:Exit | Framework | Exit |  |  | undefined
10/01/2023 13:02:25:259  INFO - End | session id:sess6000035 | ELibrary:Exit | CallEnd | Call End here |  |  | undefined
10/01/2023 13:02:25:260  INFO - Application Exit | session id:sess6000035 | ELibrary:Exit | Framework | Application Exiting |  |  | undefined
10/01/2023 13:04:51:587  INFO - Node Entry | session id:sess885576 | ELibrary:Start | Framework | Start |  |  | 
10/01/2023 13:04:51:966  INFO - Node Entry | session id:sess885576 | ELibrary:Welcome | Framework | Welcome |  |  | undefined
10/01/2023 13:04:51:990  INFO - Start | session id:sess885576 | ELibrary:Welcome | wecome start | Welcome Announcement start |  |  | undefined
10/01/2023 13:04:51:990  INFO - In Progress | session id:sess885576 | ELibrary:Welcome | Welcome | Welcome Announcement Stop |  |  | undefined
10/01/2023 13:04:57:843  INFO - Node Entry | session id:sess885576 | ELibrary:langMenu | Framework | langMenu |  |  | undefined
10/01/2023 13:05:00:183  INFO - Node Entry | session id:sess885576 | ELibrary:hangupData | Framework | hangupData |  |  | undefined
10/01/2023 13:05:00:247  INFO - Node Entry | session id:sess885576 | ELibrary:ivrInfoData | Framework | ivrInfoData |  |  | undefined
10/01/2023 13:05:00:310  INFO - Node Entry | session id:sess885576 | ELibrary:Exit | Framework | Exit |  |  | undefined
10/01/2023 13:05:00:312  INFO - End | session id:sess885576 | ELibrary:Exit | CallEnd | Call End here |  |  | undefined
10/01/2023 13:05:00:313  INFO - Application Exit | session id:sess885576 | ELibrary:Exit | Framework | Application Exiting |  |  | undefined
10/01/2023 13:07:20:633  INFO - Node Entry | session id:sess8675078 | ELibrary:Start | Framework | Start |  |  | 
10/01/2023 13:07:21:034  INFO - Node Entry | session id:sess8675078 | ELibrary:Welcome | Framework | Welcome |  |  | undefined
10/01/2023 13:07:21:056  INFO - Start | session id:sess8675078 | ELibrary:Welcome | wecome start | Welcome Announcement start |  |  | undefined
10/01/2023 13:07:21:056  INFO - In Progress | session id:sess8675078 | ELibrary:Welcome | Welcome | Welcome Announcement Stop |  |  | undefined
10/01/2023 13:07:26:912  INFO - Node Entry | session id:sess8675078 | ELibrary:langMenu | Framework | langMenu |  |  | undefined
10/01/2023 13:07:44:102  INFO - Node Entry | session id:sess8675078 | ELibrary:hangupData | Framework | hangupData |  |  | undefined
10/01/2023 13:07:44:179  INFO - Node Entry | session id:sess8675078 | ELibrary:ivrInfoData | Framework | ivrInfoData |  |  | undefined
10/01/2023 13:07:44:242  INFO - Node Entry | session id:sess8675078 | ELibrary:Exit | Framework | Exit |  |  | undefined
10/01/2023 13:07:44:244  INFO - End | session id:sess8675078 | ELibrary:Exit | CallEnd | Call End here |  |  | undefined
10/01/2023 13:07:44:245  INFO - Application Exit | session id:sess8675078 | ELibrary:Exit | Framework | Application Exiting |  |  | undefined
