13/02/2023 10:47:21:993  INFO - Node Entry | session id:sess3332074 | ElibraryFlows:Start | Framework | Start |  |  | 
13/02/2023 12:36:22:478  INFO - Node Entry | session id:sess6560781 | ElibraryFlows:hangupData | Framework | hangupData |  |  | undefined
13/02/2023 12:36:22:540  INFO - Node Entry | session id:sess6560781 | ElibraryFlows:ivrInfoData | Framework | ivrInfoData |  |  | undefined
13/02/2023 12:36:22:617  INFO - Node Entry | session id:sess6560781 | ElibraryFlows:Exit | Framework | Exit |  |  | undefined
13/02/2023 12:36:22:621  INFO - End | session id:sess6560781 | ElibraryFlows:Exit | CallEnd | Call End here |  |  | undefined
13/02/2023 12:36:22:621  INFO - Application Exit | session id:sess6560781 | ElibraryFlows:Exit | Framework | Application Exiting |  |  | undefined
13/02/2023 18:31:54:118  INFO - Node Entry | session id:sess9900946 | ElibraryFlows:Start | Framework | Start |  |  | 
13/02/2023 18:31:54:331  INFO - Node Entry | session id:sess9900946 | ElibraryFlows:Welcome | Framework | Welcome |  |  | undefined
13/02/2023 18:31:54:420  INFO - Start | session id:sess9900946 | ElibraryFlows:Welcome | wecome start | Welcome Announcement start |  |  | undefined
13/02/2023 18:31:54:420  INFO - In Progress | session id:sess9900946 | ElibraryFlows:Welcome | Welcome | Welcome Announcement Stop |  |  | undefined
13/02/2023 18:31:59:960  INFO - Node Entry | session id:sess9900946 | ElibraryFlows:langMenu | Framework | langMenu |  |  | undefined
13/02/2023 18:34:17:721  INFO - Node Entry | session id:sess9900946 | ElibraryFlows:hangupData | Framework | hangupData |  |  | undefined
13/02/2023 18:34:17:800  INFO - Node Entry | session id:sess9900946 | ElibraryFlows:ivrInfoData | Framework | ivrInfoData |  |  | undefined
13/02/2023 18:34:17:863  INFO - Node Entry | session id:sess9900946 | ElibraryFlows:Exit | Framework | Exit |  |  | undefined
13/02/2023 18:34:17:864  INFO - End | session id:sess9900946 | ElibraryFlows:Exit | CallEnd | Call End here |  |  | undefined
13/02/2023 18:34:17:865  INFO - Application Exit | session id:sess9900946 | ElibraryFlows:Exit | Framework | Application Exiting |  |  | undefined
13/02/2023 19:52:40:865  INFO - Node Entry | session id:sess5008383 | ElibraryFlows:Start | Framework | Start |  |  | 
13/02/2023 19:52:41:167  INFO - Node Entry | session id:sess5008383 | ElibraryFlows:Welcome | Framework | Welcome |  |  | undefined
13/02/2023 19:52:41:250  INFO - Start | session id:sess5008383 | ElibraryFlows:Welcome | wecome start | Welcome Announcement start |  |  | undefined
13/02/2023 19:52:41:251  INFO - In Progress | session id:sess5008383 | ElibraryFlows:Welcome | Welcome | Welcome Announcement Stop |  |  | undefined
13/02/2023 19:52:47:339  INFO - Node Entry | session id:sess5008383 | ElibraryFlows:langMenu | Framework | langMenu |  |  | undefined
13/02/2023 19:52:56:539  INFO - Node Entry | session id:sess5008383 | ElibraryFlows:hangupData | Framework | hangupData |  |  | undefined
13/02/2023 19:52:56:618  INFO - Node Entry | session id:sess5008383 | ElibraryFlows:ivrInfoData | Framework | ivrInfoData |  |  | undefined
13/02/2023 19:52:57:100  INFO - Node Entry | session id:sess5008383 | ElibraryFlows:Exit | Framework | Exit |  |  | undefined
13/02/2023 19:52:57:102  INFO - End | session id:sess5008383 | ElibraryFlows:Exit | CallEnd | Call End here |  |  | undefined
13/02/2023 19:52:57:102  INFO - Application Exit | session id:sess5008383 | ElibraryFlows:Exit | Framework | Application Exiting |  |  | undefined
13/02/2023 19:58:32:210  INFO - Node Entry | session id:sess3218119 | ElibraryFlows:Start | Framework | Start |  |  | 
13/02/2023 19:58:32:393  INFO - Node Entry | session id:sess3218119 | ElibraryFlows:Welcome | Framework | Welcome |  |  | undefined
13/02/2023 19:58:32:472  INFO - Start | session id:sess3218119 | ElibraryFlows:Welcome | wecome start | Welcome Announcement start |  |  | undefined
13/02/2023 19:58:32:472  INFO - In Progress | session id:sess3218119 | ElibraryFlows:Welcome | Welcome | Welcome Announcement Stop |  |  | undefined
13/02/2023 19:58:36:171  INFO - Node Entry | session id:sess3218119 | ElibraryFlows:langMenu | Framework | langMenu |  |  | undefined
13/02/2023 19:58:36:293  INFO - Node Entry | session id:sess3218119 | ElibraryFlows:hangupData | Framework | hangupData |  |  | undefined
13/02/2023 19:58:36:355  INFO - Node Entry | session id:sess3218119 | ElibraryFlows:ivrInfoData | Framework | ivrInfoData |  |  | undefined
13/02/2023 19:58:36:911  INFO - Node Entry | session id:sess3218119 | ElibraryFlows:Exit | Framework | Exit |  |  | undefined
13/02/2023 19:58:36:913  INFO - End | session id:sess3218119 | ElibraryFlows:Exit | CallEnd | Call End here |  |  | undefined
13/02/2023 19:58:36:914  INFO - Application Exit | session id:sess3218119 | ElibraryFlows:Exit | Framework | Application Exiting |  |  | undefined
13/02/2023 20:01:31:145  INFO - Node Entry | session id:sess8472039 | ElibraryFlows:Start | Framework | Start |  |  | 
13/02/2023 20:01:31:345  INFO - Node Entry | session id:sess8472039 | ElibraryFlows:Welcome | Framework | Welcome |  |  | undefined
13/02/2023 20:01:31:432  INFO - Start | session id:sess8472039 | ElibraryFlows:Welcome | wecome start | Welcome Announcement start |  |  | undefined
13/02/2023 20:01:31:432  INFO - In Progress | session id:sess8472039 | ElibraryFlows:Welcome | Welcome | Welcome Announcement Stop |  |  | undefined
13/02/2023 20:01:35:143  INFO - Node Entry | session id:sess8472039 | ElibraryFlows:langMenu | Framework | langMenu |  |  | undefined
13/02/2023 20:01:35:267  INFO - Node Entry | session id:sess8472039 | ElibraryFlows:hangupData | Framework | hangupData |  |  | undefined
13/02/2023 20:01:35:329  INFO - Node Entry | session id:sess8472039 | ElibraryFlows:ivrInfoData | Framework | ivrInfoData |  |  | undefined
13/02/2023 20:01:35:840  INFO - Node Entry | session id:sess8472039 | ElibraryFlows:Exit | Framework | Exit |  |  | undefined
13/02/2023 20:01:35:842  INFO - End | session id:sess8472039 | ElibraryFlows:Exit | CallEnd | Call End here |  |  | undefined
13/02/2023 20:01:35:842  INFO - Application Exit | session id:sess8472039 | ElibraryFlows:Exit | Framework | Application Exiting |  |  | undefined
13/02/2023 20:03:06:941  INFO - Node Entry | session id:sess2269413 | ElibraryFlows:Start | Framework | Start |  |  | 
13/02/2023 20:03:07:155  INFO - Node Entry | session id:sess2269413 | ElibraryFlows:Welcome | Framework | Welcome |  |  | undefined
13/02/2023 20:03:07:253  INFO - Start | session id:sess2269413 | ElibraryFlows:Welcome | wecome start | Welcome Announcement start |  |  | undefined
13/02/2023 20:03:07:253  INFO - In Progress | session id:sess2269413 | ElibraryFlows:Welcome | Welcome | Welcome Announcement Stop |  |  | undefined
13/02/2023 20:03:10:979  INFO - Node Entry | session id:sess2269413 | ElibraryFlows:langMenu | Framework | langMenu |  |  | undefined
13/02/2023 20:03:11:087  INFO - Node Entry | session id:sess2269413 | ElibraryFlows:hangupData | Framework | hangupData |  |  | undefined
13/02/2023 20:03:11:148  INFO - Node Entry | session id:sess2269413 | ElibraryFlows:ivrInfoData | Framework | ivrInfoData |  |  | undefined
13/02/2023 20:03:11:740  INFO - Node Entry | session id:sess2269413 | ElibraryFlows:Exit | Framework | Exit |  |  | undefined
13/02/2023 20:03:11:742  INFO - End | session id:sess2269413 | ElibraryFlows:Exit | CallEnd | Call End here |  |  | undefined
13/02/2023 20:03:11:742  INFO - Application Exit | session id:sess2269413 | ElibraryFlows:Exit | Framework | Application Exiting |  |  | undefined
